gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
300379,东方通,5G概念,34.62,157.2亿,15719999999.999998,0.055,1.20,50.50万,158.64,24.45亿,2445000000.0,3.75亿,375000000.0,20.70亿,2070000000.0,,489.14,1.49亿,149000000.0,2830.02万,28300200.0,2477.40万,24774000.0,3.239,2.983,,
300366,创意信息,5G概念,8.78,46.15亿,4615000000.0,0.051,1.70,15.21万,43.27,32.21亿,3221000000.0,16.16亿,1616000000.0,16.06亿,1605999999.9999998,,238.87,4.24亿,424000000.0,2865.97万,28659699.999999996,2665.95万,26659500.0,1.681,1.194,,
300565,科信技术,5G概念,14.30,29.74亿,2974000000.0,0.050,1.55,36.48万,69.89,13.26亿,1326000000.0,6.36亿,636000000.0,6.90亿,690000000.0,,255.18,2.55亿,254999999.99999997,1290.17万,12901700.0,1063.95万,10639500.0,1.390,1.198,,
002792,通宇通讯,5G概念,18.59,62.80亿,6280000000.0,0.050,0.76,6.97万,101.69,31.14亿,3114000000.0,11.42亿,1142000000.0,19.72亿,1972000000.0,,47.49,3.43亿,343000000.0,1636.67万,16366700.0,1544.09万,15440900.0,2.365,2.016,,
300099,精准信息,5G概念,9.57,63.86亿,6386000000.0,0.050,1.87,77.96万,47.62,20.93亿,2093000000.0,2.60亿,260000000.0,18.34亿,1834000000.0,,873.77,1.78亿,178000000.0,3749.49万,37494900.0,3352.97万,33529699.999999996,4.337,3.378,,
002309,中利集团,5G概念,6.67,58.15亿,5815000000.0,0.050,0.70,61.07万,36.84,159.13亿,15913000000.0,102.43亿,10243000000.0,56.70亿,5670000000.0,,43.67,22.42亿,2242000000.0,4879.22万,48792200.0,3946.13万,39461300.0,1.141,0.905,,
002446,盛路通信,5G概念,6.79,61.71亿,6171000000.0,0.046,1.36,41.98万,36.96,38.83亿,3883000000.0,7.90亿,790000000.0,30.93亿,3093000000.0,680.00,-2.65,2.40亿,240000000.0,4905.52万,49055200.00000001,4174.31万,41743100.00000001,3.871,3.192,,
603220,中贝通信,5G概念,14.35,48.47亿,4847000000.0,0.045,0.97,20.78万,78.80,34.11亿,3411000000.0,17.02亿,1702000000.0,17.08亿,1707999999.9999998,,287.97,4.85亿,484999999.99999994,1933.10万,19331000.0,1537.75万,15377500.0,1.737,1.548,,
300414,中光防雷,5G概念,13.98,45.46亿,4546000000.0,0.041,1.46,55.78万,85.71,10.76亿,1076000000.0,1.66亿,166000000.0,9.10亿,910000000.0,-9.36,72.03,9777.75万,97777500.0,1287.90万,12879000.0,1326.06万,13260600.0,5.949,4.993,,
002782,可立克,5G概念,11.11,52.98亿,5298000000.0,0.040,1.29,18.09万,69.61,19.45亿,1945000000.0,4.57亿,457000000.0,14.89亿,1489000000.0,-69.44,57.77,3.34亿,334000000.0,1214.79万,12147900.0,1902.78万,19027800.0,3.291,2.792,,
002288,超华科技,5G概念,8.75,81.52亿,8152000000.0,0.036,2.09,54.13万,60.85,35.57亿,3557000000.0,19.34亿,1934000000.0,16.23亿,1623000000.0,,153.74,5.39亿,539000000.0,3490.79万,34907900.0,3349.17万,33491700.0,1.198,0.624,,
300068,南都电源,5G概念,14.28,123.0亿,12300000000.0,0.035,0.49,79.42万,103.39,144.79亿,14479000000.0,86.79亿,8679000000.0,58.00亿,5800000000.0,-45.76,134.73,34.60亿,3460000000.0,1958.55万,19585500.0,2973.80万,29738000.0,1.140,0.629,,
002217,合力泰,5G概念,3.68,114.7亿,11470000000.0,0.034,1.20,29.15万,26.88,302.94亿,30294000000.0,197.37亿,19737000000.0,105.57亿,10557000000.0,-11.19,16.36,37.72亿,3772000000.0,1.22亿,122000000.0,1.07亿,107000000.0,1.252,0.839,,
002231,奥维通信,5G概念,5.89,21.02亿,2102000000.0,0.032,2.61,10.14万,46.10,7.23亿,723000000.0,2.86亿,286000000.0,4.37亿,437000000.0,,480.87,1.29亿,129000000.0,1182.46万,11824600.0,1139.56万,11395600.0,2.464,1.357,,
600345,长江通信,5G概念,16.13,31.94亿,3194000000.0,0.030,0.30,2.45万,131.95,21.74亿,2174000000.0,1.70亿,170000000.0,20.04亿,2004000000.0,,-24.86,2064.05万,20640500.0,605.11万,6051100.0,605.11万,6051100.0,2.397,2.282,,
002238,天威视讯,5G概念,5.97,47.91亿,4791000000.0,0.030,1.07,1.89万,50.34,38.71亿,3871000000.0,15.60亿,1560000000.0,23.11亿,2311000000.0,-35.36,-2.25,3.65亿,365000000.0,2365.39万,23653900.0,2379.35万,23793500.0,0.987,0.939,,
300397,天和防务,5G概念,19.35,92.70亿,9270000000.0,0.030,1.16,38.83万,156.36,19.19亿,1919000000.0000002,4.19亿,419000000.00000006,14.99亿,1499000000.0,-39.82,-48.50,1.47亿,147000000.0,1805.36万,18053600.0,1482.12万,14821199.999999998,2.547,1.823,,
300131,英唐智控,5G概念,8.91,95.29亿,9529000000.0,0.030,1.99,120.15万,82.09,38.70亿,3870000000.0000005,23.83亿,2383000000.0,14.87亿,1487000000.0,,-20.82,15.55亿,1555000000.0,4749.17万,47491700.0,2902.04万,29020400.0,1.613,1.116,,
603328,依顿电子,5G概念,7.62,76.08亿,7608000000.0,0.030,0.93,7.12万,61.50,42.73亿,4272999999.9999995,9.22亿,922000000.0000001,33.51亿,3351000000.0,-64.45,12.34,5.99亿,599000000.0,3686.28万,36862800.0,3092.88万,30928800.0,3.451,3.097,,
603618,杭电股份,5G概念,5.84,40.36亿,4036000000.0,0.030,0.72,5.02万,49.33,80.25亿,8025000000.0,51.16亿,5116000000.0,29.10亿,2910000000.0,,35.36,13.11亿,1311000000.0,2839.38万,28393800.0,2045.34万,20453400.0,1.561,1.200,,
002364,中恒电气,5G概念,9.79,55.17亿,5517000000.0,0.030,0.84,36.35万,73.37,33.34亿,3334000000.0000005,10.78亿,1078000000.0,22.55亿,2255000000.0,,258.19,2.37亿,237000000.0,2180.03万,21800300.000000004,1880.07万,18800700.0,2.060,1.311,,
002741,光华科技,5G概念,22.16,83.43亿,8343000000.000001,0.028,0.82,14.60万,197.37,27.14亿,2714000000.0,14.10亿,1410000000.0,13.03亿,1303000000.0,,79.49,5.26亿,526000000.0,1241.78万,12417800.0,1056.73万,10567300.0,1.474,1.063,,
002544,杰赛科技,5G概念,13.87,94.78亿,9478000000.0,0.027,0.52,12.61万,128.28,87.29亿,8729000000.0,50.79亿,5079000000.0,36.50亿,3650000000.0,,68.17,11.42亿,1142000000.0,2426.24万,24262399.999999996,1847.05万,18470500.0,1.676,1.358,,
600498,烽火通信,5G概念,20.68,234.0亿,23400000000.0,0.027,0.26,35.40万,194.35,354.50亿,35450000000.0,233.36亿,23336000000.0,121.14亿,12114000000.0,,38.45,40.30亿,4029999999.9999995,3492.92万,34929200.0,3010.02万,30100200.0,1.446,0.634,,
600103,青山纸业,5G概念,2.40,55.34亿,5534000000.0,0.026,1.66,38.89万,22.82,55.07亿,5507000000.0,15.79亿,1579000000.0,39.28亿,3928000000.0,,71.93,6.92亿,692000000.0,6893.13万,68931300.0,6061.38万,60613800.0,2.565,2.162,,
002115,三维通信,5G概念,5.33,38.21亿,3821000000.0,0.026,0.75,7.76万,50.50,49.39亿,4939000000.0,23.56亿,2356000000.0,25.83亿,2583000000.0,,41.64,26.85亿,2685000000.0,2719.97万,27199699.999999996,1891.93万,18919300.0,1.331,1.174,,
000881,中广核技,5G概念,9.58,90.57亿,9057000000.0,0.025,0.39,5.28万,96.79,124.07亿,12407000000.0,59.57亿,5957000000.0,64.50亿,6450000000.0,,52.99,14.32亿,1432000000.0,5830.50万,58305000.0,2339.40万,23394000.0,1.873,1.453,,
002137,实益达,5G概念,5.79,33.44亿,3344000000.0,0.023,0.89,6.54万,64.15,19.37亿,1937000000.0,4.09亿,409000000.0,15.28亿,1528000000.0,-39.11,-2.09,2.06亿,206000000.0,1324.35万,13243500.0,1303.13万,13031300.000000002,2.665,2.392,,
002426,胜利精密,5G概念,3.09,106.3亿,10630000000.0,0.021,1.59,144.64万,36.62,105.77亿,10577000000.0,60.33亿,6033000000.0,45.43亿,4543000000.0,-81.59,-41.19,11.48亿,1148000000.0,8295.12万,82951200.00000001,7259.67万,72596700.0,0.909,0.651,,
300123,亚光科技,5G概念,13.59,136.9亿,13690000000.0,0.020,0.40,89.26万,165.93,85.05亿,8505000000.0,31.67亿,3167000000.0,53.38亿,5338000000.0,-32.95,-18.02,3.60亿,360000000.0,2927.44万,29274400.0,2063.19万,20631900.0,1.419,1.051,,
300299,富春股份,5G概念,5.29,36.57亿,3657000000.0,0.020,2.47,8.97万,81.44,11.92亿,1192000000.0,7.20亿,720000000.0,4.71亿,471000000.0,-24.63,-13.01,9175.49万,91754900.0,1383.32万,13833200.0,1122.51万,11225100.0,0.961,0.849,,
600804,鹏博士,5G概念,4.63,66.32亿,6631999999.999999,0.020,2.92,27.28万,62.18,125.92亿,12592000000.0,115.91亿,11591000000.0,10.01亿,1001000000.0,-67.22,-12.31,11.71亿,1171000000.0,2403.81万,24038100.0,2666.50万,26665000.0,0.520,0.518,,
300762,上海瀚讯,5G概念,34.43,134.9亿,13490000000.0,0.020,0.56,24.89万,439.75,18.98亿,1898000000.0,5.14亿,513999999.99999994,13.84亿,1384000000.0,,56.22,6329.71万,63297100.0,941.16万,9411600.0,767.18万,7671799.999999999,3.640,3.223,,
300217,东方电热,5G概念,4.18,53.23亿,5323000000.0,0.020,1.22,73.57万,53.07,40.84亿,4084000000.0000005,20.01亿,2001000000.0000002,20.82亿,2082000000.0,,28.05,6.19亿,619000000.0,2683.00万,26830000.0,2507.56万,25075600.0,1.678,1.288,,
600353,旭光电子,5G概念,5.74,31.21亿,3121000000.0,0.019,0.88,15.29万,77.39,15.93亿,1593000000.0,3.52亿,352000000.0,12.41亿,1241000000.0,326.74,-16.74,1.53亿,153000000.0,1308.79万,13087900.0,1008.15万,10081500.0,3.245,2.587,,
000889,中嘉博创,5G概念,3.52,32.96亿,3296000000.0,0.016,0.65,18.64万,53.64,36.32亿,3632000000.0,12.73亿,1273000000.0,23.59亿,2359000000.0,,19.87,5.88亿,588000000.0,1991.75万,19917500.0,1535.93万,15359300.0,1.343,1.313,,
688313,仕佳光子,5G概念,16.97,77.86亿,7786000000.0,0.014,0.54,3.39万,312.16,15.16亿,1516000000.0,3.33亿,333000000.0,11.83亿,1183000000.0,-41.06,34.82,1.64亿,164000000.0,835.65万,8356500.0,623.55万,6235500.0,4.418,3.674,,
000070,特发信息,5G概念,7.46,61.64亿,6164000000.0,0.014,0.39,10.81万,133.62,93.79亿,9379000000.0,58.47亿,5847000000.0,35.32亿,3532000000.0,,138.17,15.30亿,1530000000.0,1334.95万,13349500.0,1153.35万,11533500.0,1.502,1.154,,
002093,国脉科技,5G概念,5.89,59.34亿,5934000000.0,0.012,0.36,5.85万,121.68,40.40亿,4040000000.0,6.44亿,644000000.0,33.96亿,3396000000.0,-12.97,35.74,1.07亿,107000000.0,1181.74万,11817400.0,1219.26万,12192600.0,4.679,1.918,,
300555,路通视信,5G概念,9.65,19.30亿,1930000000.0,0.011,0.34,7.75万,220.51,7.66亿,766000000.0,1.18亿,118000000.0,6.48亿,648000000.0,,164.11,3808.93万,38089300.0,196.29万,1962900.0,218.81万,2188100.0,5.411,4.874,,
300292,吴通控股,5G概念,3.87,51.93亿,5193000000.0,0.011,1.42,29.30万,85.63,26.55亿,2655000000.0,15.81亿,1581000000.0,10.74亿,1074000000.0,,62.37,11.20亿,1120000000.0,1748.38万,17483800.0,1515.96万,15159600.0,1.317,1.163,,
002733,雄韬股份,5G概念,19.15,73.58亿,7358000000.0,0.011,0.13,20.98万,447.45,52.96亿,5296000000.0,22.48亿,2248000000.0,30.48亿,3048000000.0,-85.18,40.51,6.04亿,604000000.0,60.12万,601200.0,411.09万,4110899.9999999995,1.626,1.377,,
300250,初灵信息,5G概念,11.08,24.37亿,2437000000.0,0.010,0.37,5.08万,237.75,9.16亿,916000000.0,2.43亿,243000000.00000003,6.73亿,673000000.0,,109.73,8599.84万,85998400.0,221.92万,2219200.0,256.30万,2563000.0,2.445,2.025,,
002313,日海智能,5G概念,11.58,43.36亿,4336000000.0,0.010,0.14,4.87万,383.90,76.76亿,7676000000.000001,49.57亿,4957000000.0,27.19亿,2719000000.0,,29.54,8.70亿,869999999.9999999,68.40万,684000.0,282.33万,2823300.0,1.296,1.001,,
300252,金信诺,5G概念,12.10,69.87亿,6987000000.0,0.010,0.15,69.89万,513.80,54.79亿,5479000000.0,30.82亿,3082000000.0,23.97亿,2397000000.0,,21.20,5.29亿,529000000.0,492.30万,4923000.0,339.99万,3399900.0,0.988,0.818,,
300287,飞利信,5G概念,4.77,68.46亿,6845999999.999999,0.010,0.82,83.67万,86.49,34.84亿,3484000000.0000005,10.48亿,1048000000.0,24.36亿,2436000000.0,,95.13,3.88亿,388000000.0,1992.34万,19923400.0,1978.86万,19788600.0,1.976,1.622,,
002355,兴民智通,5G概念,6.24,38.72亿,3872000000.0,0.010,0.15,10.24万,260.98,40.88亿,4088000000.0000005,15.24亿,1524000000.0,25.64亿,2564000000.0,,65.74,4.22亿,422000000.0,737.35万,7373500.0,370.94万,3709400.0,1.601,0.833,,
000917,电广传媒,5G概念,5.56,78.82亿,7881999999.999999,0.010,0.19,12.71万,104.13,199.97亿,19997000000.0,86.91亿,8691000000.0,113.06亿,11306000000.0,,-20.36,9.62亿,961999999.9999999,4043.54万,40435400.0,1892.29万,18922900.0,1.262,1.060,,
300079,数码视讯,5G概念,8.68,124.0亿,12400000000.0,0.009,0.31,117.40万,255.77,46.21亿,4621000000.0,6.51亿,651000000.0,39.71亿,3971000000.0,,34.94,2.09亿,209000000.0,1104.29万,11042900.0,1212.40万,12124000.0,4.686,4.240,,
300615,欣天科技,5G概念,14.25,26.86亿,2686000000.0,0.009,0.36,9.50万,393.69,5.63亿,563000000.0,8191.47万,81914700.0,4.82亿,482000000.0,-31.11,35.57,6084.67万,60846700.0,232.99万,2329900.0,170.57万,1705700.0,5.901,5.186,,
300153,科泰电源,5G概念,10.00,32.00亿,3200000000.0,0.009,0.37,79.26万,285.02,13.57亿,1357000000.0,5.91亿,591000000.0,7.66亿,766000000.0,,91.03,1.88亿,188000000.0,342.00万,3420000.0,280.68万,2806800.0,1.835,1.244,,
002635,安洁科技,5G概念,12.66,87.00亿,8700000000.0,0.007,0.08,7.31万,483.44,73.03亿,7303000000.0,13.16亿,1316000000.0,59.87亿,5987000000.0,-96.74,16.90,7.29亿,729000000.0,2225.13万,22251300.0,449.88万,4498800.0,3.425,2.929,,
002451,摩恩电气,5G概念,6.91,30.35亿,3035000000.0,0.006,0.38,14.24万,286.03,12.60亿,1260000000.0,5.51亿,551000000.0,7.10亿,710000000.0,,169.74,1.67亿,167000000.0,270.33万,2703300.0,265.26万,2652600.0,1.301,1.066,,
300846,首都在线,5G概念,12.34,50.76亿,5076000000.0,0.005,0.29,4.22万,575.66,12.72亿,1272000000.0,5.04亿,504000000.0,7.68亿,768000000.0,-84.23,26.85,2.89亿,289000000.0,343.54万,3435400.0,220.43万,2204300.0,1.239,1.239,,
300310,宜通世纪,5G概念,4.96,43.73亿,4373000000.0,0.005,0.25,30.32万,250.04,23.91亿,2391000000.0,6.85亿,685000000.0,17.06亿,1705999999.9999998,-0.95,19.89,5.26亿,526000000.0,279.48万,2794800.0,437.23万,4372300.0,2.850,2.408,,
300044,*ST赛为,5G概念,3.05,23.69亿,2369000000.0,0.003,19.37,27.03万,286.65,52.41亿,5241000000.0,35.72亿,3572000000.0,16.69亿,1669000000.0000002,-92.97,19.42,3.12亿,312000000.0,106.43万,1064300.0,206.61万,2066100.0000000002,1.290,1.273,,
300328,宜安科技,5G概念,8.34,57.58亿,5758000000.0,0.002,0.09,15.89万,1247.91,21.56亿,2156000000.0,7.00亿,700000000.0,14.56亿,1456000000.0,-92.62,1.31,2.30亿,229999999.99999997,-278.71万,-2787100.0,115.36万,1153600.0,2.128,1.733,,
003007,直真科技,5G概念,18.13,18.86亿,1886000000.0,-0.351,-4.06,1.24万,-12.91,10.20亿,1019999999.9999999,1.41亿,141000000.0,8.78亿,877999999.9999999,,-16.25,2917.32万,29173200.0,-3721.07万,-37210700.0,-3650.33万,-36503300.0,,,,
688159,有方科技,5G概念,28.06,25.73亿,2573000000.0,-0.260,-2.88,2.02万,-26.88,13.11亿,1311000000.0,4.92亿,492000000.0,8.19亿,819000000.0,,14.26,1.31亿,131000000.0,-2799.92万,-27999200.0,-2392.30万,-23923000.0,2.198,1.668,,
688418,震有科技,5G概念,16.73,32.39亿,3239000000.0,-0.194,-2.27,2.68万,-28.75,14.74亿,1474000000.0,2.46亿,246000000.0,12.28亿,1228000000.0,,21.90,2962.46万,29624600.0,-2813.75万,-28137500.0,-2816.97万,-28169699.999999996,6.911,5.776,,
002992,宝明科技,5G概念,15.00,26.90亿,2690000000.0,-0.190,-2.26,8073,-19.79,25.29亿,2529000000.0,10.50亿,1050000000.0,14.79亿,1479000000.0,-387.16,-14.83,2.32亿,231999999.99999997,-4278.94万,-42789399.99999999,-3398.97万,-33989700.0,1.632,1.450,,
300608,思特奇,5G概念,14.75,30.96亿,3096000000.0,-0.181,-4.58,13.69万,-20.32,18.07亿,1807000000.0,9.96亿,996000000.0000001,8.11亿,811000000.0,,16.88,6919.94万,69199400.0,-3842.17万,-38421700.0,-3809.27万,-38092700.0,1.843,1.250,,
300752,隆利科技,5G概念,36.74,70.85亿,7084999999.999999,-0.180,-4.01,14.26万,-51.11,25.06亿,2506000000.0,16.39亿,1639000000.0,8.67亿,867000000.0,-457.93,-2.16,4.67亿,467000000.0,-4059.18万,-40591800.0,-3465.57万,-34655700.0,1.423,1.260,,
002786,银宝山新,5G概念,6.88,34.10亿,3410000000.0,-0.175,-16.86,3.10万,-9.86,49.59亿,4959000000.0,39.29亿,3929000000.0,10.31亿,1031000000.0,,-3.40,5.96亿,596000000.0,-9826.38万,-98263799.99999999,-8649.08万,-86490800.0,0.963,0.565,,
300038,*ST数知,5G概念,1.81,21.21亿,2121000000.0,-0.168,-7.48,28.94万,-2.69,51.79亿,5179000000.0,25.60亿,2560000000.0,26.19亿,2619000000.0,-563.75,-4.58,8.75亿,875000000.0,-2.02亿,-202000000.0,-1.97亿,-197000000.0,1.893,1.839,,
300532,今天国际,5G概念,10.69,29.21亿,2921000000.0,-0.134,-4.35,13.63万,-19.98,23.11亿,2311000000.0,14.90亿,1490000000.0,8.21亿,821000000.0000001,,-6.83,5023.25万,50232500.0,-4406.15万,-44061500.0,-3655.20万,-36552000.0,1.649,1.168,,
603559,中通国脉,5G概念,16.10,23.07亿,2307000000.0,-0.130,-2.10,32.59万,-31.63,18.45亿,1845000000.0,9.92亿,992000000.0,8.53亿,852999999.9999999,,-4.89,5940.00万,59400000.0,-1968.55万,-19685500.0,-1823.46万,-18234600.0,1.565,1.102,,
600734,*ST实达,5G概念,2.54,15.81亿,1581000000.0,-0.117,,6.88万,-5.42,21.79亿,2179000000.0,33.23亿,3322999999.9999995,-11.44亿,-1144000000.0,,67.77,2.12亿,212000000.0,-7821.34万,-78213400.0,-7292.07万,-72920700.0,0.387,0.319,,
603496,恒为科技,5G概念,15.12,30.10亿,3010000000.0,-0.099,-2.45,1.53万,-38.20,11.61亿,1161000000.0,3.68亿,368000000.0,7.93亿,793000000.0,,117.89,1.19亿,119000000.0,-2094.17万,-20941700.0,-1969.40万,-19694000.0,2.414,1.316,,
002268,卫 士 通,5G概念,28.48,241.0亿,24100000000.0,-0.090,-1.61,26.30万,-79.08,60.97亿,6097000000.0,13.62亿,1362000000.0,47.35亿,4735000000.0,,379.00,2.83亿,283000000.0,-1.02亿,-102000000.0,-7619.93万,-76199300.0,3.112,2.554,,
600289,ST信通,5G概念,3.12,19.69亿,1969000000.0000002,-0.089,5.30,4.71万,-8.72,23.30亿,2330000000.0,8.42亿,842000000.0,14.88亿,1488000000.0,,34.48,5779.63万,57796300.0,-5647.35万,-56473500.0,-5646.56万,-56465600.00000001,2.226,2.142,,
002848,高斯贝尔,5G概念,9.39,15.70亿,1570000000.0,-0.080,-3.87,3.05万,-29.34,7.69亿,769000000.0,4.29亿,429000000.0,3.40亿,340000000.0,,118.47,1.60亿,160000000.0,-1347.13万,-13471300.000000002,-1337.35万,-13373500.0,1.212,0.880,,
002583,海能达,5G概念,4.64,85.36亿,8536000000.0,-0.080,-2.43,18.13万,-14.29,137.79亿,13779000000.0,76.44亿,7644000000.0,61.34亿,6134000000.0,-158.10,-42.92,8.75亿,875000000.0,-1.83亿,-183000000.0,-1.49亿,-149000000.0,1.202,0.889,,
300698,万马科技,5G概念,18.67,25.02亿,2502000000.0,-0.077,-2.78,2.13万,-60.95,7.36亿,736000000.0,3.12亿,312000000.0,4.24亿,424000000.0,,50.82,6731.95万,67319500.0,-1167.89万,-11678900.000000002,-1026.11万,-10261099.999999998,1.999,1.623,,
600405,动力源,5G概念,6.99,38.94亿,3894000000.0,-0.074,-4.00,66.99万,-23.72,25.11亿,2511000000.0,14.96亿,1496000000.0,10.14亿,1014000000.0,,55.88,1.49亿,149000000.0,-4169.84万,-41698400.0,-4105.17万,-41051700.0,1.090,0.802,,
600198,*ST大唐,5G概念,7.43,65.54亿,6554000000.000001,-0.072,,9.47万,-25.76,31.08亿,3108000000.0,37.24亿,3724000000.0,-6.16亿,-616000000.0,,-40.40,1.03亿,103000000.0,-1.04亿,-104000000.0,-6360.40万,-63604000.0,0.416,0.334,,
600601,ST方科,5G概念,2.83,62.12亿,6212000000.0,-0.064,-21.14,13.36万,-11.10,87.15亿,8715000000.0,81.10亿,8109999999.999999,6.05亿,605000000.0,,4.01,9.38亿,938000000.0000001,-1.32亿,-132000000.0,-1.40亿,-140000000.0,0.564,0.345,,
300353,东土科技,5G概念,10.73,54.83亿,5483000000.0,-0.061,-3.95,41.39万,-43.92,23.53亿,2353000000.0,15.60亿,1560000000.0,7.93亿,793000000.0,,113.80,1.73亿,173000000.0,-3960.40万,-39604000.0,-3120.92万,-31209200.0,1.727,1.462,,
603991,至正股份,5G概念,46.22,34.45亿,3445000000.0000005,-0.060,-1.21,8299,-192.90,5.42亿,542000000.0,1.76亿,176000000.0,3.67亿,367000000.0,,-54.87,3100.84万,31008400.0,-446.47万,-4464700.0,-446.47万,-4464700.0,1.706,1.475,,
002547,春兴精工,5G概念,4.52,50.99亿,5099000000.0,-0.060,-3.71,52.77万,-19.67,63.66亿,6366000000.0,46.51亿,4651000000.0,17.14亿,1714000000.0,,-52.53,6.21亿,621000000.0,-7979.74万,-79797400.0,-6480.05万,-64800500.0,0.831,0.719,,
002528,英飞拓,5G概念,3.54,42.43亿,4243000000.0,-0.056,-1.77,3.88万,-15.88,77.87亿,7787000000.0,40.42亿,4042000000.0,37.44亿,3744000000.0,,7.34,7.69亿,769000000.0,-6447.58万,-64475800.0,-6679.09万,-66790900.0,1.336,1.119,,
300209,天泽信息,5G概念,5.90,24.90亿,2490000000.0,-0.056,-0.73,7.58万,-26.28,43.75亿,4375000000.0,12.92亿,1292000000.0,30.83亿,3083000000.0,-232.68,-50.97,7.98亿,798000000.0,-2399.44万,-23994400.0,-2369.46万,-23694600.0,2.681,1.369,,
000066,中国长城,5G概念,16.98,498.9亿,49890000000.0,-0.054,-3.45,227.08万,-78.58,295.21亿,29520999999.999996,195.68亿,19568000000.0,99.53亿,9953000000.0,,178.22,31.17亿,3117000000.0,-1.34亿,-134000000.00000001,-1.59亿,-159000000.0,1.531,0.998,,
002935,天奥电子,5G概念,20.08,41.77亿,4177000000.0000005,-0.046,-0.71,2.81万,-109.05,18.48亿,1848000000.0,5.11亿,511000000.00000006,13.37亿,1337000000.0,,81.76,6476.25万,64762500.0,-957.51万,-9575100.0,-957.51万,-9575100.0,3.453,2.212,,
000836,富通信息,5G概念,2.30,27.79亿,2779000000.0,-0.044,-2.05,10.67万,-13.10,26.22亿,2622000000.0,13.58亿,1358000000.0,12.64亿,1264000000.0,,7.76,1.42亿,142000000.0,-5194.28万,-51942800.0,-5304.39万,-53043900.0,1.276,0.943,,
002316,亚联发展,5G概念,4.47,17.57亿,1757000000.0,-0.044,-8.12,7.91万,-25.57,24.73亿,2473000000.0,21.43亿,2143000000.0,3.30亿,330000000.0,,-5.65,6.82亿,682000000.0,-434.84万,-4348400.0,-1718.38万,-17183800.0,0.744,0.661,,
300356,ST光一,5G概念,3.18,12.97亿,1297000000.0,-0.043,-1.82,7.18万,-18.36,18.43亿,1843000000.0,8.80亿,880000000.0000001,9.63亿,963000000.0000001,,0.56,5104.32万,51043200.0,-1777.82万,-17778200.0,-1765.85万,-17658500.0,1.839,1.500,,
002276,万马股份,5G概念,7.27,75.28亿,7528000000.0,-0.041,-0.91,15.86万,61.69,79.90亿,7990000000.000001,35.84亿,3584000000.0000005,44.07亿,4407000000.0,,79.47,22.98亿,2298000000.0,-4110.86万,-41108600.0,-4074.10万,-40741000.0,2.002,1.734,,
002885,京泉华,5G概念,14.39,25.90亿,2590000000.0,-0.040,-0.83,3.85万,-97.26,16.37亿,1637000000.0,8.43亿,843000000.0,7.94亿,794000000.0,-207.60,51.92,3.47亿,347000000.0,-557.27万,-5572700.0,-665.77万,-6657700.0,1.503,1.004,,
603042,华脉科技,5G概念,13.72,22.03亿,2203000000.0,-0.040,-0.79,6.26万,-85.01,18.13亿,1813000000.0,9.79亿,978999999.9999999,8.34亿,834000000.0,,14.90,2.21亿,221000000.0,-1031.34万,-10313400.0,-647.97万,-6479700.0,1.461,1.262,,
300205,天喻信息,5G概念,12.90,55.48亿,5548000000.0,-0.033,-1.06,12.52万,-98.97,25.26亿,2526000000.0,12.16亿,1216000000.0,13.09亿,1309000000.0,,54.92,2.92亿,292000000.0,-1316.50万,-13165000.0,-1401.39万,-14013900.000000002,1.640,1.362,,
300098,高新兴,5G概念,4.90,85.15亿,8515000000.000001,-0.032,-1.71,51.51万,-37.73,59.15亿,5915000000.0,25.68亿,2568000000.0,33.46亿,3346000000.0,,2.54,3.91亿,391000000.0,-6875.84万,-68758400.0,-5641.68万,-56416800.0,1.705,1.324,,
603322,超讯通信,5G概念,13.90,22.26亿,2226000000.0,-0.030,-1.21,3.46万,-110.45,23.73亿,2373000000.0,16.87亿,1687000000.0,6.85亿,685000000.0,,8.88,2.77亿,277000000.0,-831.15万,-8311500.0,-503.89万,-5038900.0,1.089,1.030,,
300077,国民技术,5G概念,39.90,236.5亿,23650000000.0,-0.027,-1.36,78.47万,-363.57,21.37亿,2137000000.0,10.67亿,1067000000.0,10.70亿,1069999999.9999999,,22.74,9729.25万,97292500.0,-1822.04万,-18220400.0,-1626.06万,-16260600.0,1.440,1.135,,
301013,利和兴,5G概念,25.87,40.31亿,4031000000.0,-0.026,-0.72,4.40万,-247.90,8.12亿,811999999.9999999,2.10亿,210000000.0,6.02亿,602000000.0,-119.03,-50.64,4128.53万,41285300.0,-675.99万,-6759900.0,-406.54万,-4065400.0,,,,
300514,友讯达,5G概念,10.62,21.24亿,2123999999.9999998,-0.026,-0.90,12.81万,-100.41,9.69亿,969000000.0,3.78亿,378000000.0,5.90亿,590000000.0,,-2.54,7109.49万,71094900.0,-526.35万,-5263500.0,-528.83万,-5288300.0,2.236,1.874,,
002902,铭普光磁,5G概念,15.30,32.13亿,3213000000.0000005,-0.023,-0.46,27.11万,-163.86,25.35亿,2535000000.0,14.37亿,1437000000.0,10.98亿,1098000000.0,,87.33,4.80亿,480000000.0,-804.62万,-8046200.0,-490.21万,-4902100.0,1.206,0.796,,
