gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
002953,日丰股份,电器,13.66,33.25亿,3325000000.0,0.159,3.70,1.43万,21.42,24.00亿,2400000000.0,12.27亿,1227000000.0,11.73亿,1173000000.0,160.70,162.74,6.74亿,674000000.0,4272.61万,42726100.0,3879.85万,38798500.0,2.333,1.879,52.45,53.1
002860,星帅尔,电器,20.53,41.26亿,4126000000.0,0.246,4.66,16.71万,20.85,18.51亿,1851000000.0000002,7.46亿,746000000.0,11.05亿,1105000000.0,96.20,107.06,3.44亿,344000000.0,5695.11万,56951100.0,4946.23万,49462299.99999999,2.728,2.267,49.42,54.76
003023,彩虹集团,电器,27.07,21.94亿,2194000000.0,0.460,2.92,3658,14.72,20.92亿,2092000000.0000002,7.50亿,750000000.0,13.42亿,1342000000.0,48.88,51.38,2.88亿,288000000.0,4506.50万,45065000.0,3725.09万,37250900.0,,,48.88,51.18
002508,老板电器,电器,40.68,386.1亿,38610000000.0,0.380,4.36,7.25万,26.90,126.58亿,12658000000.0,41.01亿,4101000000.0,85.57亿,8556999999.999999,46.45,50.77,19.08亿,1907999999.9999998,4.28亿,428000000.0,3.59亿,359000000.0,2.734,2.377,38.53,41.82
002429,兆驰股份,电器,6.19,280.2亿,28020000000.0,0.103,4.01,104.86万,15.02,271.14亿,27114000000.0,148.76亿,14876000000.0,122.38亿,12238000000.0,131.66,99.90,52.36亿,5236000000.0,5.19亿,519000000.00000006,4.66亿,466000000.0,1.533,1.332,28.0,21.45
002035,华帝股份,电器,6.93,60.24亿,6024000000.0,0.275,7.29,27.57万,12.59,62.91亿,6291000000.0,29.27亿,2927000000.0,33.64亿,3364000000.0,45.42,59.46,26.59亿,2659000000.0,2.92亿,292000000.0,2.39亿,239000000.0,1.598,1.298,27.32,35.04
603677,奇精机械,电器,11.99,23.04亿,2304000000.0,0.106,1.94,1.69万,28.27,18.92亿,1892000000.0000002,8.34亿,834000000.0,10.58亿,1058000000.0,83.21,68.60,4.90亿,490000000.00000006,2134.59万,21345900.0,2037.27万,20372700.0,2.271,1.530,18.54,15.44
002705,新宝股份,电器,21.15,174.9亿,17490000000.0,0.206,2.78,11.67万,27.81,119.15亿,11915000000.0,56.61亿,5661000000.0,62.54亿,6254000000.0,36.80,64.09,32.10亿,3210000000.0,2.27亿,227000000.0,1.70亿,170000000.0,1.473,1.087,16.91,28.16
002050,三花智控,电器,22.07,792.7亿,79270000000.0,0.100,3.51,33.41万,55.03,177.02亿,17702000000.0,71.72亿,7172000000.0,105.30亿,10530000000.0,70.36,37.22,34.08亿,3408000000.0,4.49亿,449000000.0,3.60亿,360000000.0,2.178,1.651,14.92,8.29
002420,毅昌股份,电器,4.38,17.56亿,1755999999.9999998,0.060,4.40,2.30万,17.17,22.05亿,2205000000.0,16.00亿,1600000000.0,6.05亿,605000000.0,112.58,30.40,8.38亿,838000000.0000001,2664.57万,26645700.0,2556.88万,25568800.0,1.066,0.806,14.02,4.16
