gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
002236,大华股份,安防,21.51,644.3亿,64429999999.99999,0.120,1.74,25.80万,46.35,377.93亿,37793000000.0,166.20亿,16619999999.999998,211.73亿,21173000000.0,9.33,46.06,51.14亿,5114000000.0,4.17亿,417000000.0,3.48亿,348000000.0,2.012,1.586,3.26,12.07
002632,道明光学,安防,7.28,45.47亿,4547000000.0,0.080,2.48,6.42万,22.54,32.60亿,3260000000.0,12.05亿,1205000000.0,20.55亿,2055000000.0,16.11,18.92,3.01亿,301000000.0,6003.86万,60038600.0,5043.26万,50432600.0,1.651,0.847,3.26,3.71
002819,东方中科,安防,36.76,58.71亿,5871000000.0,0.047,1.24,1.52万,194.01,10.76亿,1076000000.0,4.73亿,473000000.00000006,6.03亿,603000000.0,26.13,30.46,2.75亿,275000000.0,1178.96万,11789600.0,756.54万,7565400.0,2.177,1.939,2.86,3.26
002298,中电兴发,安防,8.19,60.62亿,6062000000.0,0.062,1.02,41.48万,32.97,75.26亿,7526000000.000001,28.01亿,2801000000.0,47.25亿,4725000000.0,16.97,46.67,7.26亿,726000000.0,5245.56万,52455600.00000001,4596.27万,45962700.00000001,1.426,1.204,2.63,6.31
300420,五洋停车,安防,3.86,43.09亿,4309000000.0,0.029,1.23,22.05万,33.81,38.86亿,3886000000.0,11.38亿,1138000000.0,27.48亿,2748000000.0,30.17,13.72,2.32亿,231999999.99999997,3521.15万,35211500.0,3186.83万,31868300.0,2.408,1.825,2.0,1.04
300229,拓尔思,安防,10.15,72.78亿,7278000000.0,0.018,0.58,18.70万,144.57,35.94亿,3594000000.0,12.62亿,1262000000.0,23.32亿,2332000000.0,47.21,10.81,1.54亿,154000000.0,1510.79万,15107900.0,1258.47万,12584700.0,3.425,3.187,1.85,0.54
300075,数字政通,安防,11.88,57.20亿,5720000000.0,0.055,0.85,13.93万,53.78,39.90亿,3990000000.0,8.29亿,828999999.9999999,31.61亿,3161000000.0,9.07,22.15,2.24亿,224000000.00000003,3187.37万,31873700.0,2658.84万,26588400.0,4.260,3.864,1.47,2.9
600565,迪马股份,安防,2.42,61.90亿,6190000000.0,0.015,0.36,11.84万,39.23,857.15亿,85715000000.0,677.80亿,67779999999.99999,179.35亿,17935000000.0,28.94,130.68,38.60亿,3860000000.0,4.68亿,468000000.0,3944.40万,39444000.0,1.382,0.429,1.0,4.05
605118,力鼎光电,安防,13.36,54.17亿,5417000000.0,0.082,2.90,5988,40.91,12.86亿,1286000000.0,1.28亿,128000000.0,11.58亿,1158000000.0,0.24,4.59,8338.68万,83386800.0,3695.37万,36953700.0,3310.42万,33104200.0,,,0.74,1.45
000032,深桑达Ａ,安防,17.81,190.8亿,19080000000.0,0.019,1.25,1.56万,240.53,25.53亿,2553000000.0,7.40亿,740000000.0,18.13亿,1813000000.0,10.59,25.24,3.22亿,322000000.0,2810.54万,28105400.0,1982.97万,19829700.0,2.484,2.382,0.56,1.12
003005,竞业达,安防,36.41,38.59亿,3859000000.0000005,0.253,1.93,9232,35.99,18.12亿,1812000000.0,4.10亿,409999999.99999994,14.02亿,1402000000.0,,365.46,1.37亿,137000000.0,3086.72万,30867199.999999996,2681.25万,26812500.0,,,,
600260,凯乐科技,安防,4.89,48.65亿,4865000000.0,0.191,2.82,169.37万,6.41,125.28亿,12528000000.0,55.05亿,5505000000.0,70.23亿,7023000000.0,8.24,-2.52,18.78亿,1878000000.0,2.28亿,227999999.99999997,1.90亿,190000000.0,1.875,1.558,,
600760,中航沈飞,安防,72.05,1413亿,141300000000.0,0.176,3.34,38.46万,102.34,295.55亿,29555000000.0,183.64亿,18364000000.0,111.91亿,11191000000.0,-42.29,1.56,57.90亿,5790000000.0,4.05亿,405000000.0,3.45亿,345000000.0,1.354,0.973,,
002214,大立科技,安防,22.00,131.8亿,13180000000.000002,0.169,5.62,13.29万,32.52,27.88亿,2788000000.0,2.81亿,281000000.0,25.07亿,2507000000.0,-11.81,-3.97,2.93亿,293000000.0,1.17亿,117000000.0,1.01亿,101000000.0,8.471,6.942,,
300460,惠伦晶体,安防,27.32,75.40亿,7540000000.000001,0.155,7.40,25.96万,44.03,12.21亿,1221000000.0,6.18亿,618000000.0,6.04亿,604000000.0,,273.55,1.53亿,153000000.0,4372.63万,43726300.0,4281.15万,42811500.0,1.465,0.853,,
300588,熙菱信息,安防,14.96,24.41亿,2441000000.0,0.124,6.94,12.67万,30.23,8.06亿,806000000.0,5.06亿,505999999.99999994,2.99亿,299000000.0,,139.15,2798.60万,27986000.0,2094.42万,20944200.0,2019.14万,20191400.0,1.376,1.218,,
300423,昇辉科技,安防,12.17,60.66亿,6066000000.0,0.120,1.44,11.90万,25.93,80.14亿,8014000000.0,39.15亿,3915000000.0,40.99亿,4099000000.0,-18.48,-16.35,4.89亿,488999999.99999994,6920.85万,69208500.0,5847.82万,58478200.0,1.492,1.271,,
002401,中远海科,安防,9.08,33.79亿,3379000000.0,0.112,3.61,2.09万,20.21,35.05亿,3504999999.9999995,23.25亿,2325000000.0,11.81亿,1181000000.0,-49.27,55.39,3.85亿,385000000.0,4829.13万,48291300.0,4179.73万,41797299.99999999,1.382,0.728,,
300212,易华录,安防,26.78,178.4亿,17840000000.0,0.099,1.41,8.09万,67.85,153.78亿,15378000000.0,106.65亿,10665000000.0,47.14亿,4714000000.0,6.34,-5.17,6.56亿,656000000.0,8443.29万,84432900.00000001,6571.24万,65712400.0,1.314,1.275,,
688011,新光光电,安防,41.46,41.46亿,4146000000.0,0.095,0.77,2.34万,109.43,13.20亿,1320000000.0,7771.09万,77710900.0,12.43亿,1243000000.0,,99.86,2926.82万,29268200.0,1110.33万,11103300.0,947.20万,9472000.0,18.63,17.19,,
300020,银江股份,安防,9.01,59.09亿,5909000000.0,0.090,1.64,26.11万,25.59,66.86亿,6686000000.0,31.06亿,3106000000.0,35.80亿,3579999999.9999995,3.77,-3.40,5.08亿,508000000.0,6782.73万,67827300.0,5771.73万,57717299.99999999,1.443,1.400,,
002912,中新赛克,安防,35.93,62.90亿,6290000000.0,0.071,0.70,1.23万,126.86,22.91亿,2291000000.0,4.96亿,496000000.0,17.95亿,1795000000.0,-61.40,21.27,1.86亿,186000000.0,1573.54万,15735400.0,1239.62万,12396199.999999998,4.235,3.689,,
688010,福光股份,安防,31.20,47.92亿,4792000000.0,0.070,0.63,2.50万,105.79,23.53亿,2353000000.0,5.67亿,567000000.0,17.86亿,1786000000.0,-21.57,13.81,1.24亿,124000000.0,1213.49万,12134900.0,1132.37万,11323699.999999998,2.545,2.079,,
300691,联合光电,安防,17.02,38.24亿,3824000000.0,0.068,1.60,3.65万,62.23,17.40亿,1739999999.9999998,7.67亿,767000000.0,9.73亿,973000000.0,,125.15,3.44亿,344000000.0,2114.98万,21149800.0,1536.23万,15362300.0,1.313,0.920,,
