股票代码,股票名称,最新价,总市值,每股收益,总资产,总负债,股东权益合计,净利润同比,营收同比率,总营收,总利润,净利润,净资产收益率-ROE,成交量-手,市盈率-动态,流动比率,速动比率
002907,华森制药,12.23,49.13亿,0.091,17.54亿,5.34亿,12.19亿,30.98,34.88,2.30亿,4265.51万,3647.37万,3.04,1.29万,33.67,3.767,3.286
600594,益佰制药,5.49,43.48亿,0.090,53.44亿,18.13亿,35.31亿,18.63,19.99,8.25亿,8239.51万,7098.79万,2.09,9.70万,15.31,1.644,1.276
300485,赛升药业,11.97,57.66亿,0.090,37.78亿,8.77亿,29.01亿,66.68,172.18,4.55亿,4921.66万,4240.99万,1.50,5.95万,33.99,2.531,2.261
603139,康惠制药,16.64,16.62亿,0.090,16.85亿,6.05亿,10.80亿,30.48,16.35,9674.98万,1045.26万,910.55万,0.89,6435,45.63,7.537,6.481
000534,万泽股份,13.98,69.20亿,0.090,20.95亿,10.37亿,10.58亿,-2.36,-18.00,1.39亿,5048.12万,4406.07万,4.31,6.49万,39.26,1.142,1.049
002038,双鹭药业,9.51,97.70亿,0.090,55.16亿,4.10亿,51.06亿,49.12,29.88,2.53亿,1.05亿,9183.00万,1.89,9.65万,26.60,7.086,6.737
600513,联环药业,8.80,25.34亿,0.090,20.85亿,8.72亿,12.13亿,32.89,13.62,3.32亿,3755.07万,2542.94万,2.34,5.39万,24.92,1.205,0.960
000153,丰原药业,9.64,30.09亿,0.087,37.84亿,23.09亿,14.75亿,27.56,17.48,8.64亿,4273.22万,2728.54万,1.91,18.18万,27.57,0.883,0.613
000590,启迪药业,8.54,20.45亿,0.085,9.21亿,2.55亿,6.65亿,130.40,26.86,7673.86万,2146.46万,2046.21万,3.12,2.57万,24.99,3.233,2.923
600351,亚宝药业,5.72,44.04亿,0.084,41.25亿,12.43亿,28.82亿,61.89,27.19,7.93亿,6644.20万,6473.20万,2.30,11.49万,17.01,1.609,1.218
002566,益盛药业,7.32,24.23亿,0.084,27.69亿,6.32亿,21.37亿,29.24,14.31,2.29亿,3902.47万,2776.51万,1.38,3.00万,21.81,4.051,1.094
605116,奥锐特,13.93,55.86亿,0.080,15.60亿,1.42亿,14.18亿,-34.86,3.11,1.86亿,4017.41万,3257.34万,2.32,8269,42.87,,
688278,特宝生物,33.77,137.4亿,0.080,12.20亿,1.85亿,10.35亿,53.03,14.88,2.15亿,4191.73万,3421.80万,3.36,1.22万,100.37,7.992,6.888
000403,派林生物,31.89,233.5亿,0.077,69.29亿,9.84亿,59.45亿,125.73,35.33,2.85亿,6433.56万,5640.17万,1.50,3.48万,103.52,3.079,2.111
300009,安科生物,14.65,240.0亿,0.077,36.87亿,6.32亿,30.55亿,54.30,53.76,4.85亿,1.47亿,1.26亿,4.33,30.09万,47.78,3.544,3.222
002411,延安必康,8.01,122.7亿,0.074,195.52亿,104.37亿,91.16亿,117.95,-11.45,14.44亿,1.36亿,1.14亿,1.33,66.04万,26.97,0.861,0.762
002435,长江健康,6.08,75.15亿,0.071,75.52亿,22.59亿,52.92亿,22.64,2.11,10.46亿,1.02亿,8812.83万,1.69,75.66万,21.32,2.455,1.907
002349,精华制药,5.72,47.80亿,0.070,31.61亿,6.11亿,25.50亿,5.07,9.83,3.34亿,7413.71万,5667.79万,2.65,25.66万,21.09,2.698,2.119
002317,众生药业,8.90,72.49亿,0.070,50.02亿,11.33亿,38.69亿,7.66,58.07,6.16亿,6087.60万,5676.30万,1.58,10.67万,31.93,3.998,3.464
300255,常山药业,6.88,64.33亿,0.070,46.06亿,16.85亿,29.21亿,40.56,78.36,7.10亿,8310.70万,6856.49万,2.38,32.78万,23.45,2.187,0.808
000919,金陵药业,6.84,34.47亿,0.069,43.02亿,8.25亿,34.77亿,-,36.55,7.02亿,5585.45万,3499.96万,1.22,4.22万,24.62,2.690,2.409
002252,上海莱士,7.43,500.8亿,0.063,259.22亿,2.85亿,256.37亿,37.14,16.71,8.54亿,4.76亿,4.26亿,1.68,38.49万,29.39,20.49,12.18
605199,葫芦娃,21.95,87.82亿,0.060,15.25亿,5.80亿,9.45亿,39.45,19.23,3.08亿,2882.83万,2369.99万,2.55,4.08万,92.64,,
300026,红日药业,4.39,131.9亿,0.060,105.50亿,29.63亿,75.87亿,76.68,45.56,16.39亿,2.30亿,1.93亿,2.65,58.59万,17.07,2.846,2.143
603439,贵州三力,12.69,51.69亿,0.060,13.06亿,3.00亿,10.05亿,-9.41,-12.36,1.29亿,2787.76万,2344.10万,2.36,3.82万,55.13,3.514,3.258
000952,广济药业,7.74,26.86亿,0.056,19.51亿,5.72亿,13.79亿,-,32.16,1.76亿,1786.88万,1383.83万,1.00,4.08万,48.52,1.613,1.252
300039,上海凯宝,4.93,51.57亿,0.055,29.28亿,2.93亿,26.36亿,8.59,15.79,3.40亿,6809.78万,5723.72万,2.20,15.16万,22.52,9.793,9.077
603998,方盛制药,5.53,23.75亿,0.055,22.54亿,9.58亿,12.96亿,19.42,27.41,3.37亿,2882.28万,2352.53万,2.02,2.09万,25.24,0.874,0.622
000705,浙江震元,7.29,24.36亿,0.054,26.72亿,8.77亿,17.95亿,24.08,12.16,8.55亿,1989.60万,1811.06万,1.03,2.76万,33.62,2.283,1.528
600252,中恒集团,3.36,116.8亿,0.053,122.59亿,35.27亿,87.32亿,16.00,17.32,11.55亿,2.58亿,1.80亿,2.60,71.75万,16.18,1.928,1.723
300381,溢多利,9.30,45.58亿,0.052,46.81亿,13.70亿,33.10亿,35.38,-1.27,3.97亿,4022.37万,2537.91万,0.85,6.10万,44.89,1.986,0.990
002817,黄山胶囊,10.75,22.97亿,0.051,9.74亿,1.98亿,7.75亿,19.76,48.14,1.04亿,1158.23万,1079.95万,1.41,3.13万,53.17,4.209,3.633
600789,鲁抗医药,7.50,66.02亿,0.050,75.45亿,41.32亿,34.12亿,693.98,35.54,13.01亿,6036.86万,4795.51万,1.42,34.15万,34.42,0.829,0.497
300194,福安药业,4.20,49.97亿,0.050,61.17亿,14.98亿,46.19亿,-10.04,13.52,6.49亿,6808.22万,6153.00万,1.49,13.98万,20.30,1.811,1.269
002589,瑞康医药,3.89,58.53亿,0.050,323.65亿,218.02亿,105.63亿,-13.03,0.02,57.65亿,2.46亿,8165.78万,1.09,12.35万,17.92,1.233,1.109
688319,欧林生物,34.08,138.1亿,0.050,6.32亿,2.35亿,3.97亿,875.60,119.89,6343.76万,2043.82万,2043.82万,5.28,1.16万,168.94,1.647,1.397
300049,福瑞股份,17.04,44.82亿,0.049,22.65亿,6.52亿,16.13亿,18.97,-13.61,1.77亿,2322.57万,1256.44万,0.92,10.44万,89.19,4.479,4.011
603669,灵康药业,9.75,69.56亿,0.049,27.51亿,12.36亿,15.15亿,-46.82,5.50,2.74亿,4313.13万,3510.65万,2.34,13.24万,49.54,2.891,2.781
600222,太龙药业,6.98,40.06亿,0.048,37.39亿,19.36亿,18.03亿,-24.92,2.33,4.16亿,3062.00万,2686.35万,1.81,13.83万,37.28,1.306,1.070
002644,佛慈制药,7.90,40.34亿,0.047,23.01亿,6.78亿,16.24亿,81.05,28.61,1.77亿,2887.22万,2408.80万,1.50,2.24万,41.87,3.026,2.361
600833,第一医药,8.50,18.96亿,0.045,12.45亿,4.98亿,7.47亿,-46.07,-34.19,3.30亿,1475.15万,1005.25万,1.36,7280,47.16,1.767,1.234
603676,卫信康,7.77,33.76亿,0.043,13.86亿,3.85亿,10.02亿,69.62,59.99,2.08亿,2310.19万,1855.56万,1.87,7322,45.48,2.450,2.389
600129,太极集团,19.39,108.0亿,0.040,136.17亿,104.31亿,31.86亿,-,22.91,32.97亿,3426.61万,2490.53万,0.77,8.22万,108.39,0.891,0.593
900904,神奇B股,0.522,2.79亿,0.040,31.64亿,8.20亿,23.44亿,151.21,61.17,5.53亿,3163.91万,2179.86万,0.93,1604,21.01,2.890,2.497
002166,莱茵生物,7.86,44.43亿,0.040,29.67亿,11.32亿,18.35亿,32.37,88.96,2.21亿,2936.42万,2153.35万,1.19,7.36万,51.58,1.618,0.983
002099,海翔药业,8.05,130.3亿,0.040,75.17亿,15.52亿,59.65亿,-45.60,11.63,6.42亿,7049.74万,5718.79万,0.97,17.02万,56.96,2.555,2.055
600613,神奇制药,5.12,27.34亿,0.040,31.64亿,8.20亿,23.44亿,151.21,61.17,5.53亿,3163.91万,2179.86万,0.93,3.22万,31.36,2.890,2.497
002424,贵州百灵,6.88,97.09亿,0.040,65.91亿,26.19亿,39.72亿,-26.23,-3.10,7.53亿,7277.10万,6225.61万,1.59,8.30万,38.99,1.763,1.413
002082,万邦德,11.48,70.97亿,0.040,42.08亿,14.03亿,28.05亿,-42.32,-77.27,5.82亿,1.96亿,2757.21万,1.05,2.63万,64.35,2.343,2.126
000788,北大医药,6.86,40.88亿,0.039,23.20亿,10.05亿,13.14亿,124.20,41.20,5.12亿,2847.55万,2299.82万,1.76,5.39万,44.44,2.064,1.917
002581,未名医药,17.79,117.4亿,0.037,24.91亿,2.76亿,22.15亿,-,-18.96,8256.48万,2080.14万,2439.14万,1.15,32.76万,120.30,3.278,2.966
300601,康泰生物,130.60,897.2亿,0.037,99.72亿,23.94亿,75.77亿,937.58,56.31,2.77亿,2976.51万,2515.26万,0.34,6.65万,891.72,2.751,2.433
300147,香雪制药,7.66,50.66亿,0.037,98.79亿,55.94亿,42.85亿,-69.51,-0.87,7.91亿,3376.03万,2462.31万,0.68,12.79万,51.44,0.854,0.651
002390,信邦制药,9.01,182.7亿,0.036,96.58亿,44.11亿,52.47亿,-,17.21,14.60亿,9095.83万,7218.11万,1.46,27.07万,63.26,1.392,1.203
300006,莱美药业,9.02,95.24亿,0.035,30.93亿,7.66亿,23.27亿,-,2.23,6.12亿,3894.49万,3239.27万,1.82,46.17万,147.01,2.784,2.449
000078,海王生物,3.25,89.40亿,0.033,419.98亿,343.65亿,76.33亿,15.59,25.65,101.34亿,2.09亿,9149.62万,1.54,27.14万,24.43,1.057,0.943
600664,哈药股份,3.10,78.05亿,0.033,117.86亿,77.10亿,40.76亿,-,18.68,29.80亿,1.33亿,8286.98万,2.35,34.10万,23.55,1.084,0.842
603880,南卫股份,7.09,20.75亿,0.031,11.28亿,4.12亿,7.15亿,-3.23,41.07,1.42亿,886.57万,912.80万,1.30,4.61万,56.84,1.655,1.285
000908,景峰医药,4.65,40.91亿,0.031,26.01亿,19.61亿,6.40亿,1894.28,-60.73,1.21亿,2150.48万,2754.62万,6.01,25.18万,37.13,0.539,0.401
688488,艾迪药业,20.16,84.67亿,0.030,14.63亿,9167.16万,13.71亿,284.28,74.52,7794.10万,1190.65万,1132.86万,0.83,1.81万,186.85,12.66,11.44
603168,莎普爱思,8.93,28.81亿,0.030,16.64亿,3.47亿,13.17亿,2415.40,125.59,1.53亿,1743.60万,1048.84万,0.80,8.21万,68.67,1.913,1.721
000597,东北制药,5.18,69.82亿,0.029,133.59亿,90.88亿,42.72亿,-,4.17,20.20亿,5303.68万,3868.20万,0.97,7.44万,45.12,0.839,0.681
000813,德展健康,4.12,92.35亿,0.029,64.67亿,4.55亿,60.11亿,-29.90,-55.01,2.12亿,7077.42万,6418.19万,1.08,16.12万,35.97,11.53,10.84
300404,博济医药,12.40,32.40亿,0.028,7.60亿,2.64亿,4.96亿,-,165.36,5524.53万,1111.23万,736.92万,1.64,3.63万,109.93,1.573,1.150
002826,易明医药,8.65,16.54亿,0.028,8.76亿,1.83亿,6.93亿,-11.89,64.65,1.58亿,641.99万,525.91万,0.76,9027,78.62,2.342,2.171
002365,永安药业,8.96,26.40亿,0.027,21.85亿,3.31亿,18.55亿,58.68,43.35,3.13亿,1086.46万,784.42万,0.44,2.96万,84.15,3.454,3.054
300199,翰宇药业,5.27,48.32亿,0.026,43.18亿,25.95亿,17.23亿,4.66,-6.91,1.79亿,2381.47万,2346.60万,1.42,5.88万,51.48,1.292,1.123
300267,尔康制药,3.86,79.62亿,0.026,68.24亿,9.51亿,58.73亿,145.07,-12.99,3.84亿,6703.20万,5302.88万,0.91,15.90万,37.53,3.238,2.356
600488,天药股份,4.10,45.13亿,0.023,63.48亿,25.20亿,38.28亿,-37.04,0.74,8.47亿,6318.65万,2541.82万,0.85,5.59万,44.39,1.120,0.478
300110,华仁药业,4.25,50.24亿,0.021,40.94亿,17.39亿,23.55亿,323.26,369.01,11.28亿,3312.08万,2482.67万,1.09,11.46万,50.59,1.340,1.172
300142,沃森生物,86.85,1360亿,0.021,102.91亿,18.75亿,84.15亿,-,286.45,4.34亿,9444.27万,3215.88万,0.48,85.99万,1057.43,3.622,3.240
600530,交大昂立,3.23,25.19亿,0.021,13.71亿,4.79亿,8.92亿,-9.95,10.66,9285.49万,1941.65万,1630.25万,1.93,5.94万,38.64,1.352,1.140
900917,海欣Ｂ股,0.343,4.14亿,0.020,53.02亿,11.46亿,41.56亿,80.56,37.53,2.54亿,2588.78万,2367.31万,0.56,9276,28.73,1.568,1.327
600851,海欣股份,9.16,110.6亿,0.020,53.02亿,11.46亿,41.56亿,80.56,37.53,2.54亿,2588.78万,2367.31万,0.56,3.31万,116.76,1.568,1.327
002102,ST冠福,2.61,68.74亿,0.020,93.50亿,58.59亿,34.91亿,-36.50,55.62,29.88亿,8366.63万,5315.47万,2.01,53.21万,32.33,0.606,0.283
600080,金花股份,6.91,25.79亿,0.020,19.08亿,1.79亿,17.29亿,-,-0.90,1.07亿,1159.90万,754.97万,0.44,4.57万,85.41,5.049,4.819
600572,康恩贝,4.34,115.8亿,0.020,89.19亿,34.87亿,54.32亿,-73.76,-5.22,15.91亿,9907.60万,4783.73万,0.95,16.97万,60.50,1.334,1.008
000790,华神科技,5.77,35.56亿,0.020,11.78亿,2.53亿,9.24亿,82.76,14.92,1.49亿,1555.24万,1171.57万,1.28,22.38万,75.89,3.944,3.643
002198,嘉应制药,9.19,46.64亿,0.015,8.01亿,1.10亿,6.91亿,363.81,32.02,1.22亿,957.95万,776.44万,1.13,10.46万,150.17,5.779,4.786
300289,利德曼,8.32,35.03亿,0.015,16.05亿,2.14亿,13.91亿,-,107.27,1.16亿,1333.92万,626.97万,0.50,69.03万,139.69,5.764,4.953
002898,赛隆药业,9.13,16.07亿,0.012,8.67亿,2.78亿,5.89亿,-,111.28,6829.44万,358.92万,206.35万,0.35,6729,194.68,1.330,1.071
300436,广生堂,36.41,57.81亿,0.011,9.99亿,4.13亿,5.85亿,-3.51,13.86,9492.96万,95.84万,177.01万,0.31,1.10万,816.51,0.791,0.596
002437,誉衡药业,2.53,55.61亿,0.010,48.70亿,29.13亿,19.57亿,-96.67,21.38,7.05亿,3286.54万,2190.49万,1.18,10.41万,63.47,0.777,0.643
002562,兄弟科技,3.71,39.43亿,0.010,54.04亿,23.77亿,30.27亿,-43.95,50.48,6.89亿,1147.49万,1112.48万,0.37,8.70万,88.61,1.419,0.944
600771,广誉远,39.65,195.1亿,0.010,36.08亿,11.34亿,24.74亿,-81.25,-15.51,1.90亿,701.91万,516.99万,0.21,49.85万,943.34,2.441,2.112
300239,东宝生物,6.35,37.75亿,0.008,14.26亿,4.23亿,10.03亿,36.59,53.56,1.38亿,593.54万,462.87万,0.47,13.71万,203.91,1.394,0.598
002750,龙津药业,7.26,29.08亿,0.007,9.94亿,2.74亿,7.19亿,-,398.23,2.06亿,46.28万,263.62万,0.41,2.00万,275.74,2.855,2.345
300111,向日葵,3.30,36.95亿,0.005,5.28亿,2.54亿,2.75亿,-41.68,-27.11,5100.28万,374.02万,576.01万,3.76,38.95万,160.39,2.229,1.743
300254,仟源医药,6.86,15.64亿,0.004,17.44亿,8.83亿,8.61亿,-,47.70,2.23亿,550.69万,101.85万,0.15,4.17万,383.86,1.195,0.907
000766,通化金马,4.94,47.74亿,0.004,50.06亿,26.97亿,23.09亿,-,152.88,3.83亿,292.33万,407.08万,0.18,9.82万,293.22,1.923,1.413
000504,南华生物,20.34,63.37亿,0.003,5.54亿,4.18亿,1.36亿,-,79.02,3313.15万,227.50万,95.71万,3.54,2.79万,1655.38,1.146,1.109
603963,大理药业,7.12,15.64亿,0.001,5.88亿,1.16亿,4.71亿,-,9.99,4899.93万,28.03万,18.96万,0.04,1.13万,2062.43,4.360,3.597
300534,陇神戎发,6.77,20.54亿,0.001,8.20亿,8067.80万,7.39亿,-8.54,2.78,4915.35万,28.48万,19.13万,0.03,10.04万,2684.47,5.069,4.339
688505,复旦张江,16.23,169.3亿,0.000,24.12亿,3.97亿,20.15亿,-,263.52,1.26亿,205.71万,511.73万,0.25,2.68万,826.99,5.716,5.592
688520,神州细胞-U,69.27,301.6亿,-0.440,15.43亿,11.34亿,4.08亿,-,-,-,-1.93亿,-1.92亿,-38.42,3.76万,-39.16,1.898,1.796
688266,泽璟制药-U,66.62,159.9亿,-0.330,19.16亿,3.00亿,16.15亿,-,-,-,-8395.42万,-7971.30万,-5.03,1.00万,-50.14,9.786,9.610
688177,百奥泰-U,28.15,116.6亿,-0.260,22.67亿,3.71亿,18.96亿,-,205.70,6030.37万,-1.09亿,-1.09亿,-5.59,2.03万,-26.70,3.671,3.522
600518,*ST康美,2.94,146.2亿,-0.121,361.20亿,437.77亿,-76.56亿,-,-7.01,10.88亿,-6.00亿,-5.95亿,-,27.92万,-6.14,0.938,0.551
688221,前沿生物-U,20.51,73.79亿,-0.120,24.87亿,3.90亿,20.97亿,-,504.39,576.51万,-4681.72万,-4481.89万,-2.11,8.39万,-41.16,14.04,13.92
000566,海南海药,4.88,63.31亿,-0.117,97.08亿,59.00亿,38.08亿,-,8.48,5.45亿,-1.56亿,-1.51亿,-4.17,11.37万,-10.47,0.951,0.880
688578,艾力斯-U,28.07,126.3亿,-0.100,29.55亿,1.02亿,28.53亿,-,3.09万,3676.77万,-4429.89万,-4429.89万,-1.55,1.66万,-71.29,28.29,28.13
002433,太安堂,5.24,40.18亿,-0.080,88.77亿,35.22亿,53.55亿,-478.19,3.80,7.76亿,-6681.06万,-5918.54万,-1.14,23.02万,-16.97,1.310,0.368
002872,ST天圣,4.91,15.61亿,-0.080,36.07亿,12.42亿,23.65亿,-,14.37,3.34亿,-2507.97万,-2529.60万,-1.09,9124,-15.43,1.561,1.208
002118,紫鑫药业,2.65,33.94亿,-0.080,104.58亿,68.17亿,36.41亿,-,5.07,6168.50万,-1.01亿,-9957.72万,-2.69,11.44万,-8.52,1.469,0.220
300086,康芝药业,5.88,26.46亿,-0.066,25.56亿,9.85亿,15.72亿,-,9.28,1.86亿,-2904.64万,-2987.81万,-2.01,21.39万,-22.14,1.290,0.861
600781,ST辅仁,3.70,23.20亿,-0.060,108.83亿,69.08亿,39.75亿,-251.93,-8.57,4.94亿,-3505.99万,-3846.64万,-0.97,10.91万,-15.08,1.102,1.019
688185,康希诺-U,602.00,1490亿,-0.060,75.23亿,14.09亿,61.14亿,-,1.15万,4.67亿,-1575.20万,-1411.41万,-0.23,1.74万,-2638.57,5.964,5.615
688670,N金迪克,82.91,72.96亿,-0.060,7.90亿,5.52亿,2.37亿,-227.01,-26.99,3004.48万,-619.72万,-529.47万,-2.60,12.35万,-344.50,0.994,0.907
300108,吉药控股,4.29,28.57亿,-0.052,27.00亿,27.09亿,-827.82万,-,17.16,1.65亿,-3485.18万,-3433.61万,-362.93,42.65万,-20.80,0.436,0.291
688336,三生国健,20.47,126.1亿,-0.050,48.23亿,3.40亿,44.83亿,-,189.32,1.55亿,-5218.15万,-3132.08万,-0.70,1.74万,-100.68,15.49,14.19
300583,赛托生物,22.11,23.71亿,-0.050,30.11亿,13.26亿,16.85亿,-,22.60,2.72亿,-495.54万,-537.13万,-0.33,5094,-110.37,1.093,0.614
002370,亚太药业,4.58,24.58亿,-0.045,19.47亿,13.10亿,6.37亿,-,-46.84,7899.48万,-2394.13万,-2394.13万,-3.69,6.90万,-25.66,4.296,3.980
300204,舒泰神,11.90,56.65亿,-0.040,17.98亿,2.56亿,15.42亿,-,110.37,1.15亿,-1987.37万,-1990.81万,-1.27,13.27万,-71.14,4.511,4.292
600812,华北制药,10.07,172.8亿,-0.033,247.45亿,177.40亿,70.04亿,-185.74,17.08,27.13亿,-3688.80万,-5719.99万,-0.94,11.04万,-75.51,0.975,0.795
600385,*ST金泰,5.53,8.19亿,-0.026,1.31亿,1.23亿,824.23万,-,7.15,1295.45万,-338.47万,-391.37万,-33.45,4374,-52.32,0.793,0.695
002219,*ST恒康,2.87,53.53亿,-0.025,48.25亿,47.16亿,1.09亿,-,26.99,6.98亿,-4419.55万,-4723.58万,-42.85,7.89万,-28.33,0.295,0.253
600671,ST目药,9.55,11.63亿,-0.025,4.41亿,3.51亿,8997.92万,-,-30.16,3891.42万,-328.81万,-306.90万,-4.30,5755,-94.74,0.881,0.636
688321,微芯生物,39.34,161.6亿,-0.018,17.98亿,3.04亿,14.93亿,-241.44,130.06,7530.46万,-883.59万,-734.38万,-0.49,2.98万,-550.05,3.685,3.607
000518,四环生物,3.48,35.83亿,-0.013,8.23亿,1.53亿,6.70亿,-228.70,-54.85,7088.49万,-1506.36万,-1326.79万,-2.09,17.15万,-67.51,5.846,1.714
000931,中 关 村,6.10,45.94亿,-0.009,33.83亿,14.65亿,19.18亿,-,27.73,4.18亿,367.50万,-661.66万,-0.39,3.48万,-173.58,1.461,1.106
002693,双成药业,4.06,16.73亿,-0.008,8.53亿,2.63亿,5.90亿,-,57.10,8375.95万,-816.68万,-337.76万,-0.69,1.89万,139.47,1.789,1.137
