gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
603588,高能环境,环保工程,15.15,160.2亿,16019999999.999998,0.113,2.49,11.26万,33.58,150.46亿,15046000000.0,95.59亿,9559000000.0,54.87亿,5487000000.0,69.22,55.57,12.65亿,1265000000.0,1.52亿,152000000.0,1.19亿,119000000.0,1.136,0.899,16.6,13.52
300912,凯龙高科,环保工程,31.06,34.78亿,3478000000.0,0.120,1.12,7415,63.77,18.19亿,1819000000.0000002,5.85亿,585000000.0,12.35亿,1235000000.0,36.69,72.79,2.79亿,279000000.0,1619.81万,16198100.0,1363.36万,13633599.999999998,2.369,1.925,9.83,18.49
300388,节能国祯,环保工程,7.13,49.84亿,4984000000.0,0.090,1.71,2.37万,19.70,141.66亿,14166000000.0,101.23亿,10123000000.0,40.43亿,4043000000.0,32.66,17.27,7.63亿,763000000.0,8126.48万,81264800.0,6324.74万,63247400.0,0.887,0.822,6.64,3.87
300664,鹏鹞环保,环保工程,6.38,45.57亿,4557000000.0,0.103,2.07,8.00万,15.48,68.61亿,6861000000.0,30.06亿,3006000000.0,38.55亿,3854999999.9999995,16.57,21.13,4.00亿,400000000.0,9932.94万,99329400.0,7360.56万,73605600.0,1.173,1.110,4.29,5.23
603903,中持股份,环保工程,9.73,19.68亿,1968000000.0,0.130,2.47,1.34万,19.04,31.09亿,3109000000.0,19.13亿,1913000000.0,11.96亿,1196000000.0,12.09,6.67,1.97亿,197000000.0,3498.31万,34983100.0,2584.23万,25842300.0,0.947,0.913,4.25,2.84
688178,万德斯,环保工程,26.25,22.31亿,2231000000.0,0.110,0.86,3482,57.72,16.94亿,1694000000.0000002,5.60亿,560000000.0,11.34亿,1134000000.0,12.77,76.64,1.20亿,120000000.0,1114.01万,11140100.0,966.32万,9663200.0,2.776,2.627,3.74,17.8
688466,金科环境,环保工程,21.08,21.66亿,2166000000.0,0.050,0.50,5036,110.84,14.00亿,1400000000.0,4.18亿,418000000.0,9.81亿,981000000.0,28.61,18.18,6778.67万,67786700.0,569.43万,5694299.999999999,488.56万,4885600.0,2.713,2.550,3.29,2.24
300190,维尔利,环保工程,6.12,47.83亿,4783000000.0,0.071,1.29,11.17万,21.55,99.77亿,9977000000.0,55.09亿,5509000000.0,44.67亿,4467000000.0,16.83,27.35,6.63亿,663000000.0,6376.82万,63768200.0,5550.17万,55501700.0,1.603,1.429,2.99,4.49
603797,联泰环保,环保工程,6.80,39.72亿,3972000000.0,0.095,3.25,1.15万,17.80,88.48亿,8848000000.0,68.30亿,6830000000.0,20.18亿,2018000000.0,11.25,33.24,1.81亿,181000000.0,6997.17万,69971700.0,5577.63万,55776300.0,0.598,0.596,2.94,7.12
300864,南大环境,环保工程,45.12,41.15亿,4115000000.0,0.233,1.97,9919,48.45,13.14亿,1314000000.0,1.95亿,195000000.0,11.19亿,1119000000.0,1.74,23.61,9440.75万,94407500.0,2561.24万,25612399.999999996,2123.31万,21233100.0,6.482,6.439,2.79,12.98
300425,中建环能,环保工程,4.77,32.23亿,3222999999.9999995,0.043,1.56,25.24万,27.72,34.58亿,3458000000.0,14.16亿,1416000000.0,20.41亿,2041000000.0,27.92,10.02,1.84亿,184000000.0,3211.22万,32112199.999999996,2933.11万,29331100.0,1.511,1.187,2.77,1.23
002573,清新环境,环保工程,4.91,68.92亿,6892000000.0,0.056,1.59,4.34万,21.93,123.80亿,12380000000.0,58.42亿,5842000000.0,65.38亿,6538000000.0,15.19,11.87,7.23亿,723000000.0,9259.14万,92591400.0,7856.94万,78569400.0,1.732,1.437,2.18,1.81
300929,华骐环保,环保工程,26.34,21.75亿,2175000000.0,0.150,1.64,1.05万,48.47,16.88亿,1688000000.0,9.15亿,915000000.0,7.73亿,773000000.0,2.69,146.63,1.60亿,160000000.0,1289.94万,12899400.0,1121.87万,11218699.999999998,1.983,1.893,2.08,45.26
300187,永清环保,环保工程,6.93,44.66亿,4466000000.0,0.029,1.28,5.40万,59.93,36.11亿,3611000000.0,20.36亿,2036000000.0,15.76亿,1576000000.0,25.73,6.47,1.28亿,128000000.0,3858.22万,38582200.0,1863.18万,18631800.0,1.037,0.970,1.74,0.62
000035,中国天楹,环保工程,4.37,110.3亿,11030000000.0,0.049,1.05,7.79万,22.51,516.97亿,51697000000.0,393.01亿,39301000000.0,123.96亿,12396000000.0,13.27,14.65,57.85亿,5785000000.0,2.37亿,237000000.0,1.22亿,122000000.0,0.838,0.785,1.72,1.85
000967,盈峰环境,环保工程,6.23,197.1亿,19710000000.0,0.048,0.89,8.69万,32.46,290.40亿,29039999999.999996,116.73亿,11673000000.0,173.67亿,17367000000.0,5.63,24.47,27.37亿,2737000000.0,1.57亿,157000000.0,1.52亿,152000000.0,1.652,1.502,0.95,2.76
