gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
600298,安琪酵母,食品饮料,47.83,398.4亿,39840000000.0,0.994,13.28,12.10万,24.06,120.09亿,12009000000.0,51.68亿,5168000000.0,68.41亿,6841000000.0,15.14,20.55,52.34亿,5234000000.0,9.78亿,977999999.9999999,8.28亿,827999999.9999999,1.358,0.761,38.55,49.3
300908,仲景食品,食品饮料,52.47,52.47亿,5247000000.0,0.400,2.73,1.19万,32.42,16.14亿,1614000000.0,1.10亿,110000000.00000001,15.04亿,1504000000.0,40.56,26.11,2.07亿,206999999.99999997,4682.67万,46826700.0,4046.36万,40463600.0,14.62,12.43,35.85,24.29
603020,爱普股份,食品饮料,15.48,49.54亿,4954000000.0,0.190,2.69,7.46万,20.40,29.56亿,2956000000.0,4.28亿,428000000.0,25.28亿,2528000000.0,78.86,41.18,8.20亿,819999999.9999999,9777.75万,97777500.0,6071.23万,60712299.99999999,5.684,4.257,31.58,17.26
002557,洽洽食品,食品饮料,39.01,197.8亿,19780000000.0,0.390,4.62,7.17万,25.03,72.48亿,7248000000.0,28.70亿,2870000000.0,43.78亿,4378000000.0,32.70,20.22,13.79亿,1379000000.0,2.48亿,248000000.0,1.98亿,198000000.0,3.476,2.599,28.82,19.09
600882,妙可蓝多,食品饮料,49.42,255.1亿,25510000000.0,0.062,2.13,12.12万,199.15,34.45亿,3445000000.0000005,15.47亿,1547000000.0,18.98亿,1898000000.0,215.60,140.58,9.51亿,951000000.0,4762.26万,47622600.0,3202.91万,32029100.0,1.268,0.936,27.26,17.96
002956,西麦食品,食品饮料,18.58,41.62亿,4161999999.9999995,0.236,3.90,2.07万,19.64,17.34亿,1734000000.0,3.79亿,379000000.0,13.56亿,1356000000.0,51.54,57.28,2.98亿,298000000.0,6260.20万,62602000.0,5297.36万,52973600.0,3.759,3.494,26.33,29.04
605089,味知香,食品饮料,69.10,69.10亿,6909999999.999999,0.285,-,4.29万,60.59,4.62亿,462000000.0,4189.55万,41895500.0,4.20亿,420000000.0,38.94,30.77,1.63亿,163000000.0,2981.36万,29813600.0,2851.01万,28510100.000000004,,,24.62,19.96
603288,海天味业,食品饮料,117.79,4962亿,496200000000.0,0.464,9.28,9.46万,63.51,291.52亿,29152000000.0,70.31亿,7031000000.0,221.22亿,22122000000.0,21.13,21.65,71.58亿,7158000000.0,23.54亿,2354000000.0,19.53亿,1953000000.0,3.570,3.306,23.55,24.04
002891,中宠股份,食品饮料,32.90,96.76亿,9676000000.0,0.072,1.22,5.01万,114.49,24.95亿,2495000000.0,6.30亿,630000000.0,18.65亿,1864999999.9999998,155.46,50.19,5.60亿,560000000.0,3247.82万,32478200.0,2112.98万,21129800.0,2.392,1.484,23.0,7.84
688089,嘉必优,食品饮料,50.44,60.53亿,6053000000.0,0.280,2.54,1.54万,44.83,13.97亿,1397000000.0,4952.06万,49520600.00000001,13.47亿,1347000000.0,33.12,41.47,7882.91万,78829100.0,4112.33万,41123300.0,3375.55万,33755500.0,26.64,24.83,20.93,25.6
603697,有友食品,食品饮料,17.80,54.85亿,5485000000.0,0.200,3.34,2.16万,22.83,20.20亿,2020000000.0,1.92亿,192000000.0,18.28亿,1828000000.0,46.15,33.94,2.81亿,281000000.0,7055.33万,70553300.0,6006.10万,60061000.0,9.923,8.161,20.16,15.28
300999,金龙鱼,食品饮料,72.58,3935亿,393500000000.0,0.290,1.86,27.97万,62.65,1794.45亿,179445000000.0,901.33亿,90133000000.0,893.12亿,89312000000.0,29.12,27.97,510.82亿,51082000000.0,28.06亿,2806000000.0,15.70亿,1570000000.0,1.355,0.895,19.35,18.69
300673,佩蒂股份,食品饮料,20.04,50.78亿,5078000000.0,0.092,1.44,3.22万,54.31,20.49亿,2048999999.9999998,3.98亿,398000000.0,16.51亿,1651000000.0000002,98.61,33.02,3.21亿,321000000.0,2850.49万,28504899.999999996,2337.70万,23377000.0,3.062,2.221,18.93,6.86
600419,天润乳业,食品饮料,11.90,31.96亿,3196000000.0,0.120,2.11,3.24万,23.90,25.80亿,2580000000.0,8.20亿,819999999.9999999,17.60亿,1760000000.0000002,69.40,33.19,4.63亿,463000000.0,3932.31万,39323100.0,3343.56万,33435600.0,1.121,0.759,17.68,8.99
300892,品渥食品,食品饮料,38.09,38.09亿,3809000000.0000005,0.300,2.77,2.18万,31.70,14.10亿,1410000000.0,3.05亿,305000000.0,11.05亿,1105000000.0,23.11,15.95,3.18亿,318000000.0,4196.30万,41963000.0,3003.51万,30035100.000000004,4.109,3.310,16.42,12.12
000019,深粮控股,食品饮料,7.18,82.75亿,8275000000.0,0.118,2.92,4.15万,15.20,78.52亿,7852000000.0,29.17亿,2917000000.0,49.35亿,4935000000.0,63.97,49.30,25.29亿,2529000000.0,1.44亿,144000000.0,1.36亿,136000000.0,2.469,0.500,16.1,12.64
200019,深粮B,食品饮料,3.82,44.03亿,4403000000.0,0.118,2.92,2142,6.84,78.52亿,7852000000.0,29.17亿,2917000000.0,49.35亿,4935000000.0,63.97,49.30,25.29亿,2529000000.0,1.44亿,144000000.0,1.36亿,136000000.0,2.469,0.500,16.1,12.64
002991,甘源食品,食品饮料,54.44,50.75亿,5075000000.0,0.440,2.85,1.32万,30.83,17.98亿,1798000000.0,3.36亿,336000000.0,14.62亿,1462000000.0,12.46,38.84,3.38亿,338000000.0,5507.75万,55077500.0,4115.48万,41154799.99999999,5.861,5.406,14.7,37.92
300858,科拓生物,食品饮料,34.17,50.75亿,5075000000.0,0.145,2.29,1.12万,58.86,10.16亿,1016000000.0,6141.27万,61412700.00000001,9.55亿,955000000.0000001,43.07,35.97,8071.66万,80716600.0,2583.52万,25835200.0,2155.83万,21558300.0,14.22,13.23,13.72,11.66
605300,佳禾食品,食品饮料,24.12,96.48亿,9648000000.0,0.141,3.94,4.18万,42.67,18.37亿,1837000000.0,3.74亿,374000000.0,14.62亿,1462000000.0,44.05,81.77,5.89亿,589000000.0,7450.77万,74507700.0,5652.64万,56526400.0,,,13.62,24.26
300997,欢乐家,食品饮料,17.00,76.50亿,7650000000.0,0.104,6.07,8.24万,40.77,12.81亿,1281000000.0,4.84亿,484000000.0,7.97亿,797000000.0,54.78,33.62,3.39亿,339000000.0,6299.21万,62992100.0,4690.57万,46905700.0,0.936,0.748,12.28,7.88
300791,仙乐健康,食品饮料,66.71,120.1亿,12010000000.0,0.319,2.61,2.54万,52.33,27.38亿,2738000000.0,4.96亿,496000000.0,22.42亿,2242000000.0,14.68,41.60,5.08亿,508000000.0,6984.86万,69848600.0,5736.04万,57360400.0,3.189,2.353,12.08,29.25
600737,中粮糖业,食品饮料,8.82,188.6亿,18860000000.0,0.094,2.12,29.30万,23.45,193.33亿,19333000000.0,97.65亿,9765000000.0,95.68亿,9568000000.0,51.39,50.70,42.27亿,4227000000.0000005,2.85亿,285000000.0,2.01亿,200999999.99999997,1.566,0.661,10.46,10.33
603719,良品铺子,食品饮料,34.26,137.4亿,13740000000.0,0.250,4.79,2.27万,33.64,44.83亿,4483000000.0,23.11亿,2311000000.0,21.72亿,2172000000.0,16.06,34.83,25.74亿,2574000000.0,1.46亿,146000000.0,1.02亿,102000000.0,1.541,1.316,10.15,19.54
002820,桂发祥,食品饮料,9.53,19.52亿,1952000000.0,0.040,0.84,1.22万,54.25,11.88亿,1188000000.0,1.16亿,115999999.99999999,10.71亿,1071000000.0000001,102.63,24.45,1.14亿,113999999.99999999,1087.52万,10875200.0,899.42万,8994200.0,13.23,12.48,8.55,2.3
000848,承德露露,食品饮料,10.07,108.4亿,10840000000.0,0.200,9.46,48.93万,12.81,29.48亿,2948000000.0,6.27亿,627000000.0,23.21亿,2321000000.0,16.14,14.55,9.72亿,972000000.0000001,2.82亿,282000000.0,2.12亿,212000000.0,4.193,4.086,8.16,7.52
