股票代码,股票名称,最新价,总市值,每股收益,总资产,总负债,股东权益合计,净利润同比,营收同比率,总营收,总利润,净利润,净资产收益率-ROE,成交量-手,市盈率-动态,流动比率,速动比率
000700,模塑科技,5.74,52.64亿,0.093,83.44亿,55.28亿,28.16亿,-,101.44,17.31亿,1.15亿,8489.23万,3.05,40.77万,15.50,0.840,0.602
605018,长华股份,12.71,52.96亿,0.090,24.48亿,4.66亿,19.83亿,109.30,49.81,3.41亿,4513.09万,3722.00万,1.89,1.16万,35.57,,
300585,奥联电子,15.01,24.02亿,0.086,8.80亿,3.21亿,5.59亿,294.63,47.57,1.15亿,1475.35万,1379.24万,3.39,13.93万,43.53,1.466,1.112
603917,合力科技,9.31,14.60亿,0.085,13.13亿,2.70亿,10.42亿,-25.32,19.87,1.21亿,1512.67万,1339.53万,1.29,1.49万,27.24,3.853,2.079
002085,万丰奥威,5.33,116.6亿,0.080,159.82亿,85.06亿,74.77亿,37.24,15.62,27.56亿,2.38亿,1.68亿,3.10,22.01万,17.31,1.078,0.689
002594,比亚迪,291.18,8331亿,0.080,2237.93亿,1347.93亿,890.00亿,110.73,108.31,409.92亿,6.56亿,2.37亿,0.31,62.23万,877.49,1.241,0.908
600297,广汇汽车,2.76,223.9亿,0.080,1383.45亿,904.72亿,478.74亿,-,64.92,422.27亿,10.78亿,6.51亿,1.59,64.10万,8.59,1.186,0.903
603655,朗博科技,20.90,22.15亿,0.080,5.49亿,3247.75万,5.17亿,253.10,77.90,5034.23万,1024.26万,876.87万,1.71,1.26万,63.16,13.80,13.06
600523,贵航股份,14.99,60.61亿,0.080,31.68亿,3.58亿,28.10亿,4200.89,34.33,5.67亿,4059.32万,3321.14万,1.26,9.18万,45.62,5.577,4.491
603006,联明股份,8.65,21.99亿,0.079,19.02亿,4.39亿,14.63亿,2092.15,100.93,2.09亿,2843.08万,2012.32万,1.71,7720,27.32,2.488,1.752
300707,威唐工业,17.13,26.91亿,0.074,12.31亿,4.94亿,7.37亿,-34.11,31.45,1.54亿,1368.07万,1158.08万,1.60,4.47万,58.08,4.184,3.293
300742,越博动力,29.42,23.09亿,0.070,15.67亿,10.87亿,4.79亿,12.38,121.52,1.03亿,162.46万,575.92万,1.59,5.87万,100.25,0.865,0.496
002666,德联集团,5.25,39.60亿,0.070,41.83亿,9.38亿,32.45亿,189.07,102.97,10.93亿,6956.12万,5479.06万,1.70,8.96万,18.07,3.144,2.279
300926,博俊科技,20.54,29.19亿,0.070,14.73亿,5.93亿,8.80亿,78.74,60.06,1.30亿,1304.29万,1064.12万,1.22,1.61万,68.59,1.584,1.156
605228,神通科技,8.68,36.46亿,0.070,21.12亿,6.89亿,14.22亿,70.67,48.14,3.41亿,3487.50万,2937.83万,2.32,2.00万,31.02,,
002553,南方轴承,14.66,51.02亿,0.065,13.15亿,1.98亿,11.16亿,20.59,40.05,1.31亿,2784.63万,2262.18万,2.14,22.12万,56.38,4.192,3.395
603758,秦安股份,8.01,35.15亿,0.060,29.99亿,3.62亿,26.37亿,-,240.99,3.13亿,3075.25万,2607.86万,0.99,1.09万,33.69,5.684,4.952
603286,日盈电子,15.20,13.39亿,0.060,8.09亿,3.08亿,5.02亿,635.10,81.16,1.23亿,809.35万,567.42万,1.20,1.14万,58.98,1.365,1.052
002488,金固股份,5.97,59.81亿,0.060,63.97亿,25.83亿,38.14亿,-,-8.03,4.61亿,8896.87万,6221.97万,1.67,18.16万,24.03,0.928,0.538
000599,青岛双星,3.76,30.71亿,0.060,100.82亿,65.01亿,35.81亿,-,52.21,12.14亿,6056.29万,4868.50万,1.45,3.72万,15.77,0.838,0.648
