gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
000915,华特达因,医药制造,34.32,80.42亿,8042000000.0,0.980,11.09,16.05万,17.54,38.46亿,3846000000.0,5.71亿,571000000.0,32.75亿,3275000000.0,69.80,21.45,10.11亿,1011000000.0,4.92亿,492000000.0,2.29亿,229000000.0,5.088,4.750,145.14,50.37
300841,康华生物,医药制造,216.17,194.6亿,19460000000.0,1.117,4.96,8602,48.40,22.03亿,2203000000.0,1.25亿,125000000.0,20.77亿,2077000000.0,54.91,50.96,2.37亿,237000000.0,1.19亿,119000000.0,1.00亿,100000000.0,13.96,13.52,132.16,123.34
600645,中源协和,医药制造,19.40,90.78亿,9078000000.0,0.100,1.30,8.66万,49.82,51.26亿,5126000000.0,14.25亿,1425000000.0,37.01亿,3701000000.0,644.70,32.44,3.67亿,367000000.0,5923.28万,59232800.0,4555.36万,45553600.0,1.468,1.300,129.79,7.34
300434,金石亚药,医药制造,10.21,41.02亿,4102000000.0000005,0.200,2.85,7.39万,13.00,26.02亿,2602000000.0,4.64亿,463999999.99999994,21.38亿,2138000000.0,300.56,81.18,3.77亿,377000000.0,9179.00万,91790000.0,7890.31万,78903100.0,2.509,1.984,121.92,34.17
605177,东亚药业,医药制造,31.86,36.19亿,3619000000.0,0.220,1.41,5387,36.87,21.39亿,2139000000.0,3.85亿,385000000.0,17.54亿,1754000000.0,239.76,30.91,1.90亿,190000000.0,3013.92万,30139200.0,2454.00万,24540000.0,,,107.36,15.47
300122,智飞生物,医药制造,154.53,2472亿,247200000000.0,0.586,10.76,17.26万,65.89,171.28亿,17128000000.0,79.41亿,7941000000.0,91.87亿,9187000000.0,81.69,49.04,39.27亿,3927000000.0000005,11.01亿,1101000000.0,9.38亿,938000000.0000001,1.687,1.232,100.72,62.46
300759,康龙化成,医药制造,207.23,1646亿,164600000000.0,0.310,2.73,5.60万,167.38,127.62亿,12762000000.0,36.10亿,3610000000.0,91.52亿,9152000000.0,142.20,55.28,14.89亿,1489000000.0,2.82亿,282000000.0,2.46亿,246000000.0,2.203,2.065,90.8,36.91
688319,欧林生物,医药制造,34.08,138.1亿,13810000000.0,0.050,5.28,1.16万,168.94,6.32亿,632000000.0,2.35亿,235000000.0,3.97亿,397000000.0,875.60,119.89,6343.76万,63437600.0,2043.82万,20438200.0,2043.82万,20438200.0,1.647,1.397,87.99,12.41
603590,康辰药业,医药制造,32.33,51.73亿,5173000000.0,0.410,2.15,8768,20.08,35.51亿,3551000000.0,6.12亿,612000000.0,29.39亿,2939000000.0,99.78,197.56,2.11亿,211000000.0,7311.60万,73116000.0,6439.51万,64395100.0,2.894,2.825,85.3,165.48
600332,白云山,医药制造,30.79,500.6亿,50060000000.0,1.001,6.04,15.97万,7.69,628.25亿,62825000000.0,329.37亿,32937000000.0,298.88亿,29888000000.0,37.47,18.02,200.46亿,20046000000.0,20.42亿,2042000000.0000002,16.27亿,1627000000.0,1.644,1.371,83.52,44.58
688513,苑东生物,医药制造,47.99,57.63亿,5763000000.0,0.980,5.48,7805,24.56,25.81亿,2581000000.0,4.03亿,403000000.0,21.77亿,2177000000.0,36.32,14.65,4.99亿,499000000.0,1.26亿,126000000.0,1.17亿,117000000.0,5.150,4.895,79.52,37.04
300942,易瑞生物,医药制造,36.42,146.0亿,14600000000.0,0.230,13.46,10.48万,41.66,9.99亿,999000000.0,1.88亿,188000000.0,8.11亿,811000000.0,150.10,103.46,1.47亿,147000000.0,1.02亿,102000000.0,8761.04万,87610400.00000001,6.682,5.967,71.0,49.55
600789,鲁抗医药,医药制造,7.50,66.02亿,6602000000.0,0.050,1.42,34.15万,34.42,75.45亿,7545000000.0,41.32亿,4132000000.0,34.12亿,3411999999.9999995,693.98,35.54,13.01亿,1301000000.0,6036.86万,60368600.0,4795.51万,47955100.0,0.829,0.497,69.82,3.98
300601,康泰生物,医药制造,130.60,897.2亿,89720000000.0,0.037,0.34,6.65万,891.72,99.72亿,9972000000.0,23.94亿,2394000000.0,75.77亿,7577000000.0,937.58,56.31,2.77亿,277000000.0,2976.51万,29765100.000000004,2515.26万,25152600.000000004,2.751,2.433,69.7,4.48
300683,海特生物,医药制造,40.14,41.49亿,4149000000.0,0.140,0.15,8013,71.39,21.72亿,2172000000.0,4.33亿,433000000.0,17.40亿,1739999999.9999998,241.82,143.97,1.58亿,158000000.0,1795.48万,17954800.0,1452.91万,14529100.0,3.714,3.499,68.9,41.5
002653,海思科,医药制造,20.58,221.1亿,22110000000.0,0.267,9.43,3.48万,19.24,51.41亿,5141000000.0,19.23亿,1923000000.0,32.18亿,3218000000.0,123.76,23.68,7.28亿,728000000.0,4.67亿,467000000.0,2.87亿,287000000.0,1.717,1.526,68.36,14.91
688526,科前生物,医药制造,29.04,135.0亿,13500000000.0,0.360,6.05,2.60万,19.98,33.60亿,3360000000.0,4.82亿,482000000.0,28.77亿,2877000000.0,82.47,82.31,3.19亿,319000000.0,1.94亿,194000000.0,1.69亿,169000000.0,6.081,5.867,62.44,62.32
603108,润达医疗,医药制造,10.33,59.87亿,5987000000.0,0.158,2.83,7.45万,16.30,109.94亿,10994000000.0,67.58亿,6758000000.0,42.36亿,4236000000.0,189.78,58.88,20.64亿,2064000000.0,1.87亿,187000000.0,9183.01万,91830100.0,1.111,0.896,61.31,19.95
600422,昆药集团,医药制造,9.41,71.35亿,7134999999.999999,0.257,4.28,10.44万,9.15,81.20亿,8120000000.0,33.14亿,3314000000.0,48.06亿,4806000000.0,112.24,20.92,18.95亿,1895000000.0,2.37亿,237000000.0,1.95亿,195000000.0,1.903,1.270,59.88,12.94
000028,国药一致,医药制造,35.00,149.8亿,14980000000.000002,0.770,2.33,2.27万,11.39,430.21亿,43021000000.0,256.95亿,25695000000.0,173.25亿,17325000000.0,32.15,25.15,160.50亿,16050000000.0,4.77亿,476999999.99999994,3.29亿,329000000.0,1.383,1.073,56.06,45.28
300181,佐力药业,医药制造,7.94,48.32亿,4832000000.0,0.142,5.12,14.46万,27.91,26.84亿,2684000000.0,7.39亿,739000000.0,19.45亿,1945000000.0,181.90,49.46,6.98亿,698000000.0,1.06亿,106000000.0,8656.07万,86560700.0,1.763,1.332,52.87,15.25
603658,安图生物,医药制造,63.30,371.1亿,37110000000.0,0.292,2.61,5.36万,54.10,80.68亿,8068000000.000001,13.27亿,1327000000.0,67.41亿,6741000000.0,84.15,48.44,8.17亿,817000000.0,1.93亿,193000000.0,1.71亿,171000000.0,4.873,4.391,51.63,30.77
600079,人福医药,医药制造,23.53,384.3亿,38430000000.0,0.190,2.60,15.97万,31.92,323.72亿,32372000000.000004,180.34亿,18034000000.0,143.39亿,14338999999.999998,120.22,2.09,46.70亿,4670000000.0,5.00亿,500000000.0,3.01亿,301000000.0,1.403,1.195,47.3,2.41
600436,片仔癀,医药制造,372.80,2249亿,224900000000.0,0.940,6.62,9.43万,100.92,109.57亿,10957000000.0,21.02亿,2102000000.0,88.56亿,8856000000.0,20.84,16.76,20.02亿,2002000000.0,6.82亿,682000000.0,5.65亿,565000000.0,4.834,3.716,47.17,39.5
002603,以岭药业,医药制造,18.96,316.8亿,31680000000.0,0.404,7.15,31.34万,11.74,135.10亿,13510000000.0,39.11亿,3911000000.0,95.99亿,9599000000.0,54.05,57.20,36.68亿,3668000000.0,8.24亿,824000000.0,6.75亿,675000000.0,1.952,1.487,47.11,49.65
600216,浙江医药,医药制造,15.92,153.6亿,15360000000.0,0.280,3.42,50.48万,14.39,109.50亿,10950000000.0,26.65亿,2665000000.0,82.86亿,8286000000.0,79.78,49.98,24.00亿,2400000000.0,3.01亿,301000000.0,2.67亿,267000000.0,2.432,1.773,47.06,30.37
002287,奇正藏药,医药制造,28.46,150.9亿,15090000000.0,0.195,3.87,4.08万,7.63,44.08亿,4408000000.0,16.67亿,1667000000.0000002,27.41亿,2741000000.0,112.26,113.97,3.26亿,326000000.0,1.14亿,113999999.99999999,1.03亿,103000000.0,4.931,4.774,45.44,46.11
603456,九洲药业,医药制造,46.67,388.6亿,38860000000.0,0.113,2.49,5.57万,102.90,56.85亿,5685000000.0,15.15亿,1515000000.0,41.71亿,4171000000.0,190.92,118.66,8.56亿,856000000.0,1.12亿,112000000.00000001,9440.42万,94404200.0,2.136,1.179,44.11,27.78
300482,万孚生物,医药制造,54.50,242.5亿,24250000000.0,0.349,5.31,4.20万,39.01,44.60亿,4460000000.0,12.97亿,1297000000.0,31.63亿,3163000000.0,58.84,26.27,6.97亿,697000000.0,1.76亿,176000000.0,1.55亿,155000000.0,3.248,2.653,44.04,21.3
300685,艾德生物,医药制造,86.02,190.7亿,19070000000.0,0.500,9.40,3.22万,85.66,13.58亿,1358000000.0,1.24亿,124000000.0,12.34亿,1234000000.0,37.77,40.96,3.99亿,399000000.0,1.25亿,125000000.0,1.11亿,111000000.00000001,9.636,9.300,42.02,45.21
300723,一品红,医药制造,36.07,104.1亿,10410000000.0,0.410,7.47,3.13万,44.13,27.84亿,2784000000.0,12.12亿,1212000000.0,15.72亿,1572000000.0,46.61,46.48,9.53亿,952999999.9999999,1.34亿,134000000.00000001,1.18亿,118000000.0,2.186,2.001,41.71,41.6
603087,甘李药业,医药制造,74.18,416.6亿,41660000000.0,0.340,2.10,5.80万,54.79,96.47亿,9647000000.0,5.19亿,519000000.00000006,91.28亿,9128000000.0,54.39,16.75,5.49亿,549000000.0,2.38亿,238000000.0,1.90亿,190000000.0,18.90,17.10,39.88,14.28
002737,葵花药业,医药制造,15.20,88.77亿,8877000000.0,0.390,6.86,6.91万,9.83,51.15亿,5115000000.0,14.82亿,1482000000.0,36.33亿,3633000000.0,46.53,33.70,12.17亿,1217000000.0,3.18亿,318000000.0,2.26亿,225999999.99999997,3.161,2.544,39.61,29.6
000513,丽珠集团,医药制造,40.75,381.3亿,38130000000.0,0.555,4.22,9.46万,18.34,213.59亿,21359000000.0,72.28亿,7228000000.0,141.31亿,14131000000.0,30.12,33.74,33.50亿,3350000000.0,7.04亿,704000000.0,5.20亿,520000000.0,2.407,2.185,38.15,42.17
300119,瑞普生物,医药制造,25.42,102.8亿,10280000000.0,0.288,4.63,7.13万,22.09,41.48亿,4147999999.9999995,12.90亿,1290000000.0,28.58亿,2858000000.0,59.11,23.35,5.60亿,560000000.0,1.53亿,153000000.0,1.16亿,115999999.99999999,1.818,1.449,36.5,15.9
002462,嘉事堂,医药制造,12.74,37.16亿,3715999999.9999995,0.280,2.23,1.71万,11.35,140.51亿,14051000000.0,86.18亿,8618000000.0,54.33亿,5433000000.0,60.51,43.51,58.11亿,5811000000.0,2.02亿,202000000.0,8182.91万,81829100.0,1.492,1.216,36.27,26.75
000999,华润三九,医药制造,24.13,236.2亿,23620000000.0,0.660,4.58,3.92万,9.18,222.52亿,22252000000.0,74.82亿,7481999999.999999,147.70亿,14769999999.999998,22.95,29.05,40.80亿,4079999999.9999995,7.79亿,779000000.0,6.43亿,643000000.0,1.618,1.360,35.9,43.96
603811,诚意药业,医药制造,14.27,33.36亿,3336000000.0,0.196,5.11,2.30万,18.19,12.27亿,1227000000.0,2.95亿,295000000.0,9.32亿,932000000.0,87.16,12.76,1.71亿,171000000.0,5360.22万,53602200.0,4583.98万,45839799.99999999,1.439,0.857,35.83,6.67
002728,特一药业,医药制造,12.15,24.74亿,2474000000.0,0.205,3.78,2.98万,14.84,20.22亿,2022000000.0,9.00亿,900000000.0,11.22亿,1122000000.0,81.78,10.78,1.94亿,194000000.0,5032.25万,50322500.0,4166.95万,41669500.0,1.152,0.837,35.27,6.16
002864,盘龙药业,医药制造,22.36,19.38亿,1938000000.0,0.207,2.45,7753,27.31,12.16亿,1216000000.0,4.72亿,472000000.0,7.44亿,744000000.0,80.29,115.39,1.75亿,175000000.0,2183.62万,21836200.0,1773.89万,17738900.0,2.329,2.158,35.0,49.53
603229,奥翔药业,医药制造,28.26,81.12亿,8112000000.0,0.153,3.82,1.37万,46.22,13.82亿,1382000000.0,2.11亿,211000000.0,11.71亿,1171000000.0,109.15,81.19,1.44亿,144000000.0,4911.17万,49111700.0,4387.85万,43878500.0,4.620,3.742,34.7,26.14
600196,复星医药,医药制造,82.39,2112亿,211200000000.0,0.330,2.27,74.30万,62.31,866.14亿,86614000000.0,396.24亿,39624000000.0,469.90亿,46990000000.0,46.78,37.00,80.56亿,8056000000.0,11.45亿,1145000000.0,8.47亿,847000000.0000001,1.055,0.855,33.68,27.23
600211,西藏药业,医药制造,55.94,138.7亿,13869999999.999998,0.630,5.91,4.86万,22.06,32.28亿,3228000000.0,4.71亿,471000000.0,27.58亿,2758000000.0,22.29,66.55,4.94亿,494000000.00000006,1.76亿,176000000.0,1.57亿,157000000.0,3.249,3.101,33.44,89.21
